ID,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,Distance(mi),City,County,State,Zipcode,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,DF_Matching
A-63149,4,2016-09-30 22:10:34,2016-10-01 04:10:34,34.380109999999995,-84.91385,0.605,Adairsville,Bartow,GA,30103,US/Eastern,KRMG,2016-09-30 21:53:00,57.9,,72.0,30.03,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,34.3_-84.9
A-81560,2,2016-06-27 08:39:48,2016-06-27 14:39:48,34.380109999999995,-84.91385,0.605,Adairsville,Bartow,GA,30103,US/Eastern,KRMG,2016-06-27 08:53:00,75.9,,82.0,30.09,9.0,SSW,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,34.3_-84.9
A-174350,4,2017-04-08 14:17:40,2017-04-08 20:17:40,34.380109999999995,-84.91385,0.605,Adairsville,Bartow,GA,30103,US/Eastern,KRMG,2017-04-08 13:53:00,66.0,,22.0,30.11,10.0,North,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,34.3_-84.9
A-220461,3,2017-07-24 17:13:31,2017-07-24 23:13:31,34.380109999999995,-84.91385,0.605,Adairsville,Bartow,GA,30103,US/Eastern,KRMG,2017-07-24 16:53:00,87.1,,69.0,29.91,10.0,South,5.8,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,34.3_-84.9
A-232897,2,2021-11-18 13:52:00,2021-11-18 19:45:00,34.377258000000005,-84.911024,1.06,Adairsville,Bartow,GA,30103,US/Eastern,KRMG,2021-11-18 13:53:00,66.0,66.0,78.0,29.51,10.0,VAR,3.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,34.3_-84.9
A-359943,2,2021-12-03 17:36:53,2021-12-04 01:27:00,34.373098,-84.90756800000003,8.463,Adairsville,Bartow,GA,30103,US/Eastern,KRMG,2021-12-03 17:53:00,63.0,63.0,58.0,29.34,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,34.3_-84.9
A-368475,4,2021-11-18 13:52:00.000000000,2021-11-18 19:45:00.000000000,34.37361,-84.907752,0.306,Adairsville,Bartow,GA,30103,US/Eastern,KRMG,2021-11-18 13:53:00,66.0,66.0,78.0,29.51,10.0,VAR,3.0,0.0,Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,34.3_-84.9
A-604830,2,2021-11-18 13:52:00.000000,2021-11-18 15:45:00.000000,34.377258000000005,-84.911024,1.079,Adairsville,Bartow,GA,30103,US/Eastern,KRMG,2021-11-18 13:53:00,66.0,66.0,78.0,29.51,10.0,VAR,3.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,34.3_-84.9
A-1080451,2,2021-12-05 17:58:00,2021-12-05 19:18:00,34.373098,-84.90756800000003,8.463,Adairsville,Bartow,GA,30103,US/Eastern,KRMG,2021-12-05 17:53:00,61.0,61.0,78.0,29.37,10.0,ESE,6.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,34.3_-84.9
A-1214637,2,2021-12-03 17:36:53,2021-12-03 23:48:30,34.373098,-84.90756800000003,8.463,Adairsville,Bartow,GA,30103,US/Eastern,KRMG,2021-12-03 17:53:00,63.0,63.0,58.0,29.34,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,34.3_-84.9
