ID,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,Distance(mi),City,County,State,Zipcode,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,DF_Matching
A-36745,2,2016-12-15 18:33:47,2016-12-16 00:33:47,33.60325,-84.913989,0.0409999999999999,Winston,Douglas,GA,30187-1804,US/Eastern,KPUJ,2016-12-15 18:35:00,35.6,,41.0,30.3,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,33.6_-84.9
A-60162,4,2016-09-14 17:46:16,2016-09-14 23:46:16,33.62443,-84.99354,0.568,Carrollton,Carroll,GA,30116,US/Eastern,KCTJ,2016-09-14 17:55:00,91.0,,34.0,30.1,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,33.6_-84.9
A-60163,4,2016-09-14 17:46:16,2016-09-14 23:46:16,33.616799,-84.997166,0.568,Carrollton,Carroll,GA,30116-5522,US/Eastern,KCTJ,2016-09-14 17:55:00,91.0,,34.0,30.1,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,33.6_-84.9
A-63626,2,2016-10-03 21:38:28,2016-10-04 03:38:28,33.636264000000004,-84.980363,0.002,Carrollton,Carroll,GA,30116-5540,US/Eastern,KCTJ,2016-10-03 21:35:00,66.2,,77.0,30.02,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,33.6_-84.9
A-77858,4,2016-09-05 07:21:55,2016-09-05 13:21:55,33.609375,-84.92698299999998,1.604,Carrollton,Carroll,GA,30116-9090,US/Eastern,KCTJ,2016-09-05 07:15:00,65.1,,100.0,30.28,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,33.6_-84.9
A-88326,4,2016-07-24 00:00:44,2016-07-24 06:00:44,33.63342,-84.983728,0.371,Carrollton,Carroll,GA,30116-5532,US/Eastern,KCTJ,2016-07-24 00:15:00,73.8,,100.0,30.09,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,33.6_-84.9
A-88327,4,2016-07-24 00:00:44,2016-07-24 06:00:44,33.63745,-84.97909,0.3929999999999999,Carrollton,Carroll,GA,30116,US/Eastern,KCTJ,2016-07-24 00:15:00,73.8,,100.0,30.09,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,33.6_-84.9
A-149546,4,2017-02-15 23:05:13,2017-02-16 05:05:13,33.603374,-84.914679,0.813,Villa Rica,Carroll,GA,30180,US/Eastern,KPUJ,2017-02-15 22:55:00,44.6,39.2,61.0,29.91,10.0,NW,10.4,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,33.6_-84.9
A-193659,4,2017-05-28 20:51:34,2017-05-29 02:51:34,33.659815,-84.956652,0.512,Villa Rica,Carroll,GA,30180-4911,US/Eastern,KPUJ,2017-05-28 20:55:00,77.0,,78.0,29.95,7.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,33.6_-84.9
A-193660,4,2017-05-28 20:51:34,2017-05-29 02:51:34,33.666598,-84.953118,0.4429999999999999,Carrollton,Carroll,GA,30116-4909,US/Eastern,KCTJ,2017-05-28 20:55:00,72.7,,74.0,29.98,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,33.6_-84.9
A-1846418,2,2020-11-07 08:18:00,2020-11-07 10:57:00,33.655725,-84.959491,0.425,Villa Rica,Carroll,GA,30180-4911,US/Eastern,KPUJ,2020-11-07 08:15:00,59.0,59.0,100.0,28.87,10.0,ENE,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,33.6_-84.9
A-1885046,4,2020-11-07 08:46:00,2020-11-07 12:30:00,33.661113,-84.95591,0.423,Villa Rica,Carroll,GA,30180-4913,US/Eastern,KPUJ,2020-11-07 08:55:00,61.0,61.0,94.0,28.89,10.0,ENE,6.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,33.6_-84.9
A-2394808,3,2019-12-17 10:10:55,2019-12-17 10:40:20,33.66661,-84.95285,0.586,Villa Rica,Carroll,GA,30180-4735,US/Eastern,KPUJ,2019-12-17 10:15:00,46.0,41.0,100.0,28.53,4.0,WNW,12.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,33.6_-84.9
A-2394811,3,2019-12-17 10:10:55,2019-12-17 10:40:20,33.67512,-84.95221,0.5870000000000001,Villa Rica,Carroll,GA,30180-4903,US/Eastern,KPUJ,2019-12-17 10:15:00,46.0,41.0,100.0,28.53,4.0,WNW,12.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,33.6_-84.9
