ID,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,Distance(mi),City,County,State,Zipcode,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,DF_Matching
A-50746,2,2016-11-02 04:43:09,2016-11-02 10:43:09,33.49812,-82.80999,0.483,Norwood,Warren,GA,30821,US/Eastern,KHQU,2016-11-02 04:35:00,55.6,,100.0,30.34,4.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,33.4_-82.8
A-90461,4,2016-07-31 14:35:57,2016-07-31 20:35:57,33.49812,-82.80999,5.945,Norwood,Warren,GA,30821,US/Eastern,KHQU,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,33.4_-82.8
A-160548,3,2017-03-26 14:10:34,2017-03-26 20:10:34,33.49902,-82.80451,0.451,Norwood,Warren,GA,30821,US/Eastern,KHQU,2017-03-26 14:15:00,75.7,,51.0,30.18,10.0,West,10.4,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,33.4_-82.8
A-286210,2,2021-08-19 14:05:00,2021-08-19 18:45:00,33.498870000000004,-82.80568199999998,0.349,Norwood,Warren,GA,30821,US/Eastern,KHQU,2021-08-19 14:15:00,92.0,92.0,54.0,29.53,10.0,WNW,5.0,0.0,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,33.4_-82.8
A-1138720,2,2021-11-21 06:34:00,2021-11-21 07:49:00,33.499106,-82.801476,4.829,Norwood,Warren,GA,30821,US/Eastern,KHQU,2021-11-21 06:35:00,41.0,41.0,83.0,29.8,10.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,33.4_-82.8
A-1206911,2,2021-08-19 14:05:00.000000000,2021-08-19 18:45:00.000000000,33.498870000000004,-82.80568199999998,0.349,Norwood,Warren,GA,30821,US/Eastern,KHQU,2021-08-19 14:15:00,92.0,92.0,54.0,29.53,10.0,WNW,5.0,0.0,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,33.4_-82.8
A-1735885,2,2020-10-16 01:57:00,2020-10-16 05:45:00,33.498162,-82.81169,5.801,Norwood,Warren,GA,30821,US/Eastern,KHQU,2020-10-16 01:55:00,67.0,67.0,99.0,29.46,5.0,CALM,0.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,33.4_-82.8
A-1902650,2,2020-10-15 23:21:12,2020-10-16 05:22:00,33.498162,-82.81169,5.801,Norwood,Warren,GA,30821,US/Eastern,KHQU,2020-10-15 23:15:00,69.0,69.0,98.0,29.47,7.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,33.4_-82.8
A-2572699,4,2018-11-08 00:50:12,2018-11-08 01:20:01,33.49884,-82.80596,6.7,Norwood,Warren,GA,30821,US/Eastern,KHQU,2018-11-08 00:55:00,61.7,,97.0,30.1,7.0,NNE,4.6,,Overcast,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,33.4_-82.8
A-2695890,2,2018-02-26 10:17:05,2018-02-26 16:17:05,33.49812,-82.80999,0.483,Norwood,Warren,GA,30821,US/Eastern,KHQU,2018-02-26 10:15:00,57.9,,96.0,30.23,10.0,WSW,3.5,0.01,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,33.4_-82.8
A-2727150,2,2017-11-08 06:08:44,2017-11-08 12:08:44,33.49902,-82.80451,0.451,Norwood,Warren,GA,30821,US/Eastern,KHQU,2017-11-08 06:15:00,64.6,,96.0,30.05,4.0,Calm,,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,33.4_-82.8
A-2736082,3,2017-10-02 17:21:18,2017-10-02 23:21:18,33.49902,-82.80451,6.824,Norwood,Warren,GA,30821,US/Eastern,KHQU,2017-10-02 17:15:00,76.5,,58.0,30.32,10.0,SSE,6.9,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,33.4_-82.8
A-2737094,2,2017-10-04 17:10:56,2017-10-04 23:10:56,33.49902,-82.80451,0.451,Norwood,Warren,GA,30821,US/Eastern,KHQU,2017-10-04 17:15:00,80.8,,29.0,30.34,10.0,East,10.4,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,33.4_-82.8
