ID,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,Distance(mi),City,County,State,Zipcode,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,DF_Matching
A-34455,2,2016-12-09 11:19:48,2016-12-09 17:19:48,33.539970000000004,-84.26534000000002,0.4039999999999999,Stockbridge,Henry,GA,30281,US/Eastern,KATL,2016-12-09 10:52:00,35.1,27.4,48.0,30.51,10.0,NNW,10.4,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,33.5_-84.2
A-36815,4,2016-12-15 23:02:25,2016-12-16 05:02:25,33.578265,-84.28727099999998,0.179,Rex,Clayton,GA,30273-1602,US/Eastern,KATL,2016-12-15 22:52:00,30.0,21.7,38.0,30.32,10.0,NW,9.2,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,33.5_-84.2
A-38286,2,2016-12-20 14:10:52,2016-12-20 20:10:52,33.50201,-84.22675,0.2189999999999999,Stockbridge,Henry,GA,30281,US/Eastern,KATL,2016-12-20 14:19:00,46.0,44.8,79.0,30.37,10.0,South,3.5,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,33.5_-84.2
A-38583,3,2016-12-21 10:42:01,2016-12-21 16:42:01,33.50911,-84.23495,2.497,Stockbridge,Henry,GA,30281,US/Eastern,KATL,2016-12-21 10:52:00,46.0,43.1,68.0,30.34,10.0,WNW,5.8,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,33.5_-84.2
A-38585,3,2016-12-21 10:46:30,2016-12-21 16:50:58,33.50911,-84.23495,2.497,Stockbridge,Henry,GA,30281,US/Eastern,KATL,2016-12-21 10:52:00,46.0,43.1,68.0,30.34,10.0,WNW,5.8,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,33.5_-84.2
A-38593,3,2016-12-21 10:57:19,2016-12-21 17:02:16,33.50911,-84.23495,2.497,Stockbridge,Henry,GA,30281,US/Eastern,KATL,2016-12-21 10:52:00,46.0,43.1,68.0,30.34,10.0,WNW,5.8,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,33.5_-84.2
A-39645,3,2016-12-24 23:41:54,2016-12-25 05:41:54,33.539970000000004,-84.26534000000002,0.346,Stockbridge,Henry,GA,30281,US/Eastern,KATL,2016-12-24 23:52:00,57.0,,83.0,30.3,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,33.5_-84.2
A-40350,2,2016-12-29 06:03:43,2016-12-29 12:03:43,33.53888,-84.26599,0.221,Stockbridge,Henry,GA,30281,US/Eastern,KATL,2016-12-29 05:52:00,64.9,,97.0,29.88,10.0,WSW,8.1,0.02,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,33.5_-84.2
A-41104,3,2017-01-02 20:50:06,2017-01-03 02:50:06,33.534481,-84.261931,0.7020000000000001,Stockbridge,Henry,GA,30281,US/Eastern,KATL,2017-01-02 20:52:00,55.9,,100.0,30.03,1.5,East,6.9,0.26,Heavy Thunderstorms and Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,33.5_-84.2
A-46767,3,2017-01-23 19:21:20,2017-01-24 01:21:20,33.50911,-84.23495,0.765,Stockbridge,Henry,GA,30281,US/Eastern,KATL,2017-01-23 18:52:00,53.1,,71.0,29.6,10.0,WNW,28.8,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,33.5_-84.2
