ID,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,Distance(mi),City,County,State,Zipcode,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,DF_Matching
A-46379,3,2017-01-22 01:49:23,2017-01-22 07:49:23,33.745174,-82.741451,0.002,Washington,Wilkes,GA,30673,US/Eastern,KIIY,2017-01-22 01:55:00,61.0,61.0,100.0,29.0,7.0,WSW,5.0,0.0,T-Storm,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,33.7_-82.7
A-46380,3,2017-01-22 01:49:23,2017-01-22 07:49:23,33.745166999999995,-82.741412,0.002,Washington,Wilkes,GA,30673,US/Eastern,KIIY,2017-01-22 01:55:00,61.0,61.0,100.0,29.0,7.0,WSW,5.0,0.0,T-Storm,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,33.7_-82.7
A-149113,2,2017-02-14 15:33:46,2017-02-14 21:33:46,33.729735999999995,-82.715556,0.039,Washington,Wilkes,GA,30673,US/Eastern,KIIY,2017-02-14 15:35:00,75.0,75.0,27.0,29.18,10.0,W,12.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,33.7_-82.7
A-156937,4,2017-03-14 10:04:12,2017-03-14 16:04:12,33.737377,-82.746901,0.118,Washington,Wilkes,GA,30673-1668,US/Eastern,KIIY,2017-03-14 08:15:00,43.0,37.0,93.0,29.13,10.0,WNW,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,33.7_-82.7
A-156943,4,2017-03-14 10:04:12,2017-03-14 16:04:12,33.737973,-82.748828,0.118,Washington,Wilkes,GA,30673-1667,US/Eastern,KIIY,2017-03-14 08:15:00,43.0,37.0,93.0,29.13,10.0,WNW,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,33.7_-82.7
A-173194,3,2017-04-04 19:20:40,2017-04-05 01:20:40,33.752489000000004,-82.719087,0.0,Washington,Wilkes,GA,30673-5064,US/Eastern,KIIY,2017-04-04 19:15:00,81.0,81.0,39.0,29.14,10.0,SW,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,33.7_-82.7
A-173360,2,2017-04-05 10:07:56,2017-04-05 16:07:56,33.74058,-82.72285,0.022,Washington,Wilkes,GA,30673,US/Eastern,KIIY,2017-04-05 10:15:00,64.0,64.0,100.0,29.19,3.0,CALM,0.0,0.0,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,33.7_-82.7
A-287171,2,2021-08-23 01:41:00,2021-08-23 06:30:00,33.758594,-82.736919,0.057,Washington,Wilkes,GA,30673-2433,US/Eastern,KIIY,2021-08-23 01:35:00,73.0,73.0,99.0,29.25,0.75,CALM,0.0,0.0,Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,33.7_-82.7
A-324079,4,2021-12-20 15:16:00,2021-12-20 16:31:00,33.740538,-82.72283399999998,0.03,Washington,Wilkes,GA,30673,US/Eastern,KIIY,2021-12-20 15:15:00,43.0,40.0,55.0,29.54,10.0,NE,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,33.7_-82.7
A-376517,2,2021-12-14 16:10:00,2021-12-14 17:25:00,33.792883,-82.758003,1.223,Washington,Wilkes,GA,30673-2522,US/Eastern,KIIY,2021-12-14 16:15:00,62.0,62.0,40.0,29.7,10.0,E,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,33.7_-82.7
