ID,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,Distance(mi),City,County,State,Zipcode,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,DF_Matching
A-39999,2,2016-12-27 18:21:54,2016-12-28 00:21:54,32.00783,-81.28054,0.618,Savannah,Chatham,GA,31419,US/Eastern,KSVN,2016-12-27 18:28:00,62.6,,100.0,30.14,5.0,Calm,,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,32.0_-81.2
A-62458,3,2016-09-28 22:58:57,2016-09-29 04:58:57,32.058733000000004,-81.253909,2.919,Savannah,Chatham,GA,31405,US/Eastern,KSVN,2016-09-28 22:58:00,79.3,,96.0,29.95,10.0,South,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,32.0_-81.2
A-69606,4,2016-08-06 01:41:07,2016-08-06 07:41:07,32.08173,-81.27295,7.63,Savannah,Chatham,GA,31419,US/Eastern,KSVN,2016-08-06 01:58:00,78.4,,92.0,29.94,10.0,SW,6.9,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,32.0_-81.2
A-80085,2,2016-06-22 06:26:23,2016-06-22 12:26:23,32.08173,-81.27295,1.062,Savannah,Chatham,GA,31419,US/Eastern,KSVN,2016-06-22 05:58:00,70.2,,89.0,30.09,10.0,WSW,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,32.0_-81.2
A-80089,2,2016-06-22 06:30:34,2016-06-22 12:30:34,32.08639,-81.28674000000002,0.997,Pooler,Chatham,GA,31322,US/Eastern,KSAV,2016-06-22 06:53:00,70.0,,78.0,30.11,10.0,SSW,5.8,,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,32.0_-81.2
A-174507,2,2017-04-10 09:13:56,2017-04-10 15:13:56,32.07042,-81.20685999999998,0.4970000000000001,Savannah,Chatham,GA,31405,US/Eastern,KSVN,2017-04-10 08:58:00,65.5,,89.0,30.3,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,32.0_-81.2
A-180484,2,2017-05-03 16:07:01,2017-05-03 22:07:01,32.00156,-81.2863,0.629,Savannah,Chatham,GA,31419,US/Eastern,KSVN,2017-05-03 15:58:00,83.3,,38.0,30.0,10.0,ESE,10.4,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,32.0_-81.2
A-181219,3,2017-05-05 18:05:11,2017-05-06 00:05:11,32.03941,-81.207575,0.004,Savannah,Chatham,GA,31405,US/Eastern,KSVN,2017-05-05 17:58:00,63.9,,56.0,29.65,10.0,WSW,19.6,,Overcast,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,32.0_-81.2
A-207071,2,2017-06-23 18:15:33,2017-06-24 00:15:33,32.00783,-81.28054,0.618,Savannah,Chatham,GA,31419,US/Eastern,KSVN,2017-06-23 17:58:00,87.3,,71.0,29.94,10.0,SSE,12.7,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,32.0_-81.2
A-231811,2,2021-11-30 21:44:00.000000000,2021-11-30 22:59:00.000000000,32.072821000000005,-81.23236999999997,0.474,Savannah,Chatham,GA,31405,US/Eastern,KSVN,2021-11-30 21:56:00,46.0,46.0,83.0,30.14,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,32.0_-81.2
