ID,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,Distance(mi),City,County,State,Zipcode,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,DF_Matching
A-45442,2,2017-01-18 17:01:27,2017-01-18 23:01:27,33.476339,-84.44945,0.181,Fayetteville,Fayette,GA,30214-7715,US/Eastern,KFFC,2017-01-18 16:53:00,69.1,,68.0,30.09,10.0,Variable,3.5,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,33.4_-84.4
A-51371,2,2016-11-03 17:38:29,2016-11-03 23:38:29,33.44768,-84.45139300000002,0.15,Fayetteville,Fayette,GA,30214-2160,US/Eastern,KFFC,2016-11-03 17:53:00,80.1,,40.0,30.14,10.0,WNW,4.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,33.4_-84.4
A-59081,2,2016-09-12 03:16:49,2016-09-12 09:16:49,33.474437,-84.441423,0.008,Fayetteville,Fayette,GA,30214-7800,US/Eastern,KFFC,2016-09-12 02:53:00,70.0,,97.0,30.06,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,33.4_-84.4
A-64422,2,2016-10-05 23:28:44,2016-10-06 05:28:44,33.415189,-84.443262,0.18,Fayetteville,Fayette,GA,30215-2028,US/Eastern,KFFC,2016-10-05 23:53:00,66.9,,73.0,30.15,10.0,East,4.6,,Clear,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,33.4_-84.4
A-77175,2,2016-09-01 17:54:05,2016-09-01 23:54:05,33.431771999999995,-84.45740500000002,0.027,Fayetteville,Fayette,GA,30214-2001,US/Eastern,KFFC,2016-09-01 17:53:00,90.0,,48.0,29.83,10.0,ESE,6.9,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,33.4_-84.4
A-82246,3,2016-06-28 18:33:47,2016-06-29 00:33:47,33.4486,-84.48642,0.052,Fayetteville,Fayette,GA,30214,US/Eastern,KFFC,2016-06-28 18:53:00,73.9,,91.0,29.96,10.0,East,3.5,0.01,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,33.4_-84.4
A-82260,3,2016-06-28 19:41:24,2016-06-29 01:41:24,33.4486,-84.48642,0.052,Fayetteville,Fayette,GA,30214,US/Eastern,KFFC,2016-06-28 19:53:00,73.9,,91.0,29.99,10.0,East,3.5,0.0,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,33.4_-84.4
A-86985,2,2016-07-19 10:41:02,2016-07-19 16:41:02,33.42935,-84.45815999999998,1.345,Fayetteville,Fayette,GA,30215,US/Eastern,KFFC,2016-07-19 10:53:00,87.1,,61.0,30.24,10.0,NNW,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,33.4_-84.4
A-88158,2,2016-07-22 16:40:59,2016-07-22 22:40:59,33.45675,-84.45428100000002,0.004,Fayetteville,Fayette,GA,30214,US/Eastern,KFFC,2016-07-22 16:53:00,90.0,,50.0,30.04,10.0,SSE,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,33.4_-84.4
A-149249,4,2017-02-14 20:08:42,2017-02-15 02:08:42,33.42935,-84.45815999999998,0.591,Fayetteville,Fayette,GA,30215,US/Eastern,KFFC,2017-02-14 19:53:00,54.0,,55.0,29.86,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,33.4_-84.4
A-149250,4,2017-02-14 20:08:42,2017-02-15 02:08:42,33.437628000000004,-84.455557,0.591,Fayetteville,Fayette,GA,30214-2045,US/Eastern,KFFC,2017-02-14 19:53:00,54.0,,55.0,29.86,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,33.4_-84.4
A-149441,4,2017-02-15 15:00:43,2017-02-15 21:00:43,33.42935,-84.45815999999998,0.285,Fayetteville,Fayette,GA,30215,US/Eastern,KFFC,2017-02-15 14:53:00,60.1,,42.0,29.73,10.0,WNW,13.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,33.4_-84.4
A-151327,2,2017-02-22 19:46:05,2017-02-23 01:46:05,33.473672,-84.473326,0.052,Fayetteville,Fayette,GA,30214-7812,US/Eastern,KFFC,2017-02-22 19:53:00,64.9,,75.0,29.87,10.0,East,5.8,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,33.4_-84.4
