ID,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,Distance(mi),City,County,State,Zipcode,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,DF_Matching
A-60964,4,2016-09-23 13:42:48,2016-09-23 19:42:48,31.137243,-83.721733,0.018,Moultrie,Colquitt,GA,31788-2118,US/Eastern,KMUL,2016-09-23 13:51:00,88.0,88.0,52.0,29.71,10.0,N,6.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,31.1_-83.7
A-60966,4,2016-09-23 13:42:48,2016-09-23 19:42:48,31.137438,-83.721928,0.018,Moultrie,Colquitt,GA,31788-2118,US/Eastern,KMUL,2016-09-23 13:51:00,88.0,88.0,52.0,29.71,10.0,N,6.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,31.1_-83.7
A-68830,4,2016-08-03 09:53:12,2016-08-03 15:53:12,31.133212,-83.77121600000002,0.522,Moultrie,Colquitt,GA,31788-6200,US/Eastern,KMUL,2016-08-03 09:54:00,82.0,82.0,70.0,29.74,10.0,W,5.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,31.1_-83.7
A-68831,4,2016-08-03 09:53:12,2016-08-03 15:53:12,31.126642,-83.77565600000001,0.5489999999999999,Moultrie,Colquitt,GA,31788,US/Eastern,KMUL,2016-08-03 09:54:00,82.0,82.0,70.0,29.74,10.0,W,5.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,31.1_-83.7
A-280472,2,2021-10-08 10:44:00,2021-10-08 14:00:00,31.116403,-83.784302,0.073,Moultrie,Colquitt,GA,31788-7710,US/Eastern,KMUL,2021-10-08 10:50:00,72.0,72.0,94.0,29.76,10.0,E,6.0,0.0,Thunder in the Vicinity,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,31.1_-83.7
A-586689,2,2021-08-12 08:26:00,2021-08-12 09:41:40,31.172542,-83.758032,0.086,Moultrie,Colquitt,GA,31788-6204,US/Eastern,KMUL,2021-08-12 08:35:00,73.0,73.0,88.0,29.85,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,31.1_-83.7
A-1542620,4,2021-01-01 08:39:00,2021-01-01 11:45:00,31.112687,-83.783464,0.045,Moultrie,Colquitt,GA,31788-3029,US/Eastern,KMUL,2021-01-01 08:30:00,68.0,68.0,88.0,29.79,5.0,S,8.0,0.0,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,31.1_-83.7
A-1552416,2,2021-01-01 08:39:00,2021-01-01 11:45:00,31.113716,-83.783997,0.033,Moultrie,Colquitt,GA,31788,US/Eastern,KMUL,2021-01-01 08:30:00,68.0,68.0,88.0,29.79,5.0,S,8.0,0.0,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,31.1_-83.7
A-1685531,2,2021-01-01 08:39:00,2021-01-01 09:54:00,31.113716,-83.783997,0.033,Moultrie,Colquitt,GA,31788,US/Eastern,KMUL,2021-01-01 08:30:00,68.0,68.0,88.0,29.79,5.0,S,8.0,0.0,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,31.1_-83.7
A-1755895,4,2020-10-19 14:37:00.000000000,2020-10-20 01:45:00.000000000,31.195995,-83.767482,0.778,Moultrie,Colquitt,GA,31788-9121,US/Eastern,KMUL,2020-10-19 14:30:00,81.0,81.0,51.0,29.81,10.0,NE,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,31.1_-83.7
A-1834457,4,2020-11-09 20:22:00,2020-11-09 22:45:00,31.104667,-83.779274,0.093,Moultrie,Colquitt,GA,31788-2007,US/Eastern,KMUL,2020-11-09 20:30:00,73.0,73.0,83.0,29.73,10.0,ENE,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,31.1_-83.7
A-1864257,2,2020-10-19 14:37:00,2020-10-20 01:45:00,31.187227000000004,-83.76195200000002,0.005,Moultrie,Colquitt,GA,31788-9120,US/Eastern,KMUL,2020-10-19 14:30:00,81.0,81.0,51.0,29.81,10.0,NE,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,31.1_-83.7
A-1955790,4,2020-10-19 14:37:00,2020-10-20 01:45:00,31.18673900000001,-83.761839,0.034,Moultrie,Colquitt,GA,31788,US/Eastern,KMUL,2020-10-19 14:30:00,81.0,81.0,51.0,29.81,10.0,NE,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,31.1_-83.7
A-2822045,4,2019-07-03 12:48:45,2019-07-03 13:16:05,31.182164,-83.76208000000003,0.3879999999999999,Moultrie,Colquitt,GA,31788,US/Eastern,KMUL,2019-07-03 12:55:00,95.0,95.0,47.0,29.68,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,31.1_-83.7
A-2822046,4,2019-07-03 12:48:45,2019-07-03 13:16:05,31.176869,-83.76163000000003,0.3379999999999999,Moultrie,Colquitt,GA,31788-8800,US/Eastern,KMUL,2019-07-03 12:55:00,95.0,95.0,47.0,29.68,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,31.1_-83.7
