ID,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,Distance(mi),City,County,State,Zipcode,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,DF_Matching
A-71705,4,2016-08-14 02:39:47,2016-08-14 08:39:47,33.909463,-84.77869799999998,0.457,Dallas,Paulding,GA,30157-5723,US/Eastern,KPUJ,2016-08-14 02:35:00,77.0,,100.0,30.1,10.0,Calm,,,Clear,False,False,False,True,False,False,False,False,False,False,False,False,False,Night,33.9_-84.7
A-1221649,2,2021-10-22 08:36:00,2021-10-22 09:58:00,33.937696,-84.713127,0.055,Powder Springs,Cobb,GA,30127-4291,US/Eastern,KMGE,2021-10-22 08:30:00,57.0,57.0,100.0,28.89,7.0,WNW,6.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,33.9_-84.7
A-2110716,4,2020-05-11 08:34:04,2020-05-11 09:04:04,33.925540000000005,-84.74919,1.506,Dallas,Paulding,GA,30157-9408,US/Eastern,KPUJ,2020-05-11 08:35:00,50.0,50.0,50.0,28.84,5.0,NNW,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,33.9_-84.7
A-2132986,3,2020-05-22 09:38:56,2020-05-22 10:08:56,33.90898,-84.74802,1.244,Dallas,Paulding,GA,30157-9621,US/Eastern,KPUJ,2020-05-22 09:35:00,68.0,68.0,88.0,28.71,7.0,CALM,0.0,0.0,Partly Cloudy,False,False,False,True,False,False,False,False,False,False,False,False,False,Day,33.9_-84.7
A-2139460,2,2020-06-23 15:58:26,2020-06-23 16:58:26,33.94045,-84.70305,0.0,Powder Springs,Cobb,GA,30127,US/Eastern,KMGE,2020-06-23 15:56:00,82.0,82.0,70.0,28.73,10.0,WSW,10.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,33.9_-84.7
A-2144544,3,2020-06-25 14:44:18,2020-06-25 15:14:18,33.93428,-84.72513000000002,0.0,Dallas,Paulding,GA,30157-3301,US/Eastern,KPUJ,2020-06-25 14:35:00,79.0,79.0,69.0,28.75,10.0,W,5.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,33.9_-84.7
A-2166345,2,2020-06-11 14:34:47,2020-06-11 15:34:47,33.94147,-84.73814,0.0,Dallas,Paulding,GA,30157,US/Eastern,KPUJ,2020-06-11 14:35:00,79.0,79.0,57.0,28.78,5.0,N,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,33.9_-84.7
A-2231390,4,2020-04-01 08:08:51,2020-04-01 08:53:51,33.94044,-84.70304,0.0,Powder Springs,Cobb,GA,30127,US/Eastern,KMGE,2020-04-01 07:56:00,43.0,38.0,73.0,28.75,10.0,NW,8.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,33.9_-84.7
A-2588134,2,2018-10-04 18:04:11,2018-10-04 18:33:25,33.94054000000001,-84.70313,0.0,Powder Springs,Cobb,GA,30127-4491,US/Eastern,KMGE,2018-10-04 17:56:00,87.4,,46.0,30.06,10.0,West,8.1,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,33.9_-84.7
A-2596129,2,2018-10-19 08:42:44,2018-10-19 09:12:27,33.90246,-84.793141,0.81,Dallas,Paulding,GA,30157,US/Eastern,KPUJ,2018-10-19 08:35:00,50.0,,82.0,30.33,10.0,ESE,4.6,,Clear,False,False,False,True,False,False,False,False,False,False,False,False,False,Day,33.9_-84.7
A-2709169,2,2018-01-26 19:33:16,2018-01-27 01:33:16,33.95826,-84.73943,0.0,Dallas,Cobb,GA,30157,US/Eastern,KPUJ,2018-01-26 19:35:00,53.6,,44.0,30.48,10.0,SE,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,33.9_-84.7
