ID,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,Distance(mi),City,County,State,Zipcode,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,DF_Matching
A-32367,2,2016-12-02 15:23:30,2016-12-02 21:23:30,32.963007,-83.86601,0.025,Forsyth,Monroe,GA,31029-8204,US/Eastern,KOPN,2016-12-02 15:15:00,60.8,,20.0,30.21,10.0,NNW,10.4,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,32.9_-83.8
A-36173,2,2016-12-14 16:50:55,2016-12-14 22:50:55,32.99850900000001,-83.85696899999998,1.833,Forsyth,Monroe,GA,31029,US/Eastern,KOPN,2016-12-14 16:55:00,55.4,,58.0,30.07,10.0,Calm,,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,32.9_-83.8
A-60551,3,2016-09-15 18:11:55,2016-09-16 00:11:55,32.967423,-83.822224,0.003,Forsyth,Monroe,GA,31029,US/Eastern,KOPN,2016-09-15 18:15:00,89.6,,31.0,30.04,10.0,SE,3.5,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,32.9_-83.8
A-77584,2,2016-09-02 17:59:11,2016-09-02 23:59:11,32.95949,-83.81430999999998,0.207,Juliette,Monroe,GA,31046,US/Eastern,K6A2,2016-09-02 17:55:00,80.6,,74.0,29.94,10.0,ENE,4.6,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,32.9_-83.8
A-82179,4,2016-06-28 16:48:51,2016-06-28 22:48:51,32.98922,-83.84161999999998,2.388,Forsyth,Monroe,GA,31029,US/Eastern,KOPN,2016-06-28 16:55:00,91.4,,38.0,29.94,10.0,NW,10.4,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,32.9_-83.8
A-152001,3,2017-02-24 18:04:55,2017-02-25 00:04:55,32.99331,-83.84828,0.478,Forsyth,Monroe,GA,31029,US/Eastern,KOPN,2017-02-24 17:55:00,77.0,,34.0,29.81,10.0,South,8.1,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,32.9_-83.8
A-161247,3,2017-03-28 20:28:10,2017-03-29 02:28:10,32.97215300000001,-83.827089,1.3530000000000002,Forsyth,Monroe,GA,31029,US/Eastern,KOPN,2017-03-28 20:35:00,68.0,,73.0,29.99,10.0,WNW,3.5,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,32.9_-83.8
A-162387,3,2017-04-02 15:47:21,2017-04-02 21:47:21,32.94871,-83.81236,0.81,Macon,Monroe,GA,31210,US/Eastern,KMCN,2017-04-02 15:53:00,86.0,,27.0,30.01,10.0,East,6.9,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,32.9_-83.8
A-192049,3,2017-05-23 05:42:47,2017-05-23 11:42:47,32.99331,-83.84828,0.478,Forsyth,Monroe,GA,31029,US/Eastern,KOPN,2017-05-23 05:35:00,68.0,,88.0,29.88,10.0,Calm,,,Rain,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,32.9_-83.8
A-202149,3,2017-06-06 01:59:32,2017-06-06 08:59:32,32.965332000000004,-83.819552,2.461,Forsyth,Monroe,GA,31029,US/Eastern,KOPN,2017-06-06 01:55:00,71.6,,88.0,29.85,10.0,Calm,,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,32.9_-83.8
A-409882,2,2021-09-22 14:37:00.000000000,2021-09-22 17:11:19.000000000,32.956747,-83.8103,2.326,Juliette,Monroe,GA,31046,US/Eastern,K6A2,2021-09-22 14:35:00,70.0,70.0,94.0,28.92,10.0,NW,8.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,32.9_-83.8
A-462373,2,2021-11-29 04:15:00.000000000,2021-11-29 05:30:00.000000000,32.989143,-83.841444,1.614,Forsyth,Monroe,GA,31029,US/Eastern,KOPN,2021-11-29 04:15:00,41.0,36.0,70.0,29.19,10.0,N,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,32.9_-83.8
A-471187,2,2021-10-27 09:08:00,2021-10-27 11:00:00,32.970173,-83.825197,0.894,Forsyth,Monroe,GA,31029,US/Eastern,KOPN,2021-10-27 09:15:00,50.0,50.0,82.0,29.1,10.0,N,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,32.9_-83.8
A-471188,2,2021-09-22 15:16:00,2021-09-22 18:44:36,32.975131,-83.82887,1.294,Forsyth,Monroe,GA,31029,US/Eastern,KOPN,2021-09-22 15:15:00,73.0,73.0,78.0,29.08,10.0,NNW,9.0,0.0,Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,32.9_-83.8
A-481765,2,2021-08-11 22:56:00,2021-08-11 23:07:30,32.986614,-83.837812,0.918,Forsyth,Monroe,GA,31029,US/Eastern,KOPN,2021-08-11 22:55:00,73.0,73.0,88.0,29.36,10.0,SW,8.0,0.0,Thunder in the Vicinity,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,32.9_-83.8
A-491463,2,2021-12-30 15:14:00,2021-12-30 17:15:00,32.960346,-83.815158,2.71,Juliette,Monroe,GA,31046,US/Eastern,K6A2,2021-12-30 15:15:00,63.0,63.0,100.0,28.91,10.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,32.9_-83.8
A-580266,2,2021-12-08 14:33:00,2021-12-08 15:48:00,32.98505,-83.83555799999998,0.757,Forsyth,Monroe,GA,31029,US/Eastern,KOPN,2021-12-08 14:35:00,55.0,55.0,77.0,29.14,10.0,NNW,8.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,32.9_-83.8
A-605144,2,2021-11-28 12:25:00.000000,2021-11-28 14:15:00.000000,32.989143,-83.841452,1.182,Forsyth,Monroe,GA,31029,US/Eastern,KOPN,2021-11-28 12:35:00,54.0,54.0,44.0,29.18,10.0,WNW,9.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,32.9_-83.8
A-682009,4,2021-09-21 18:29:00,2021-09-21 19:44:00,32.960346,-83.815158,2.71,Juliette,Monroe,GA,31046,US/Eastern,K6A2,2021-09-21 18:35:00,77.0,77.0,94.0,28.99,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,32.9_-83.8
A-736538,2,2021-11-27 19:24:00.000000000,2021-11-27 20:39:00.000000000,32.953308,-83.812197,0.525,Macon,Monroe,GA,31210,US/Eastern,KMCN,2021-11-27 19:53:00,49.0,49.0,59.0,29.71,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,32.9_-83.8
A-781633,2,2021-09-22 15:07:00,2021-09-22 16:22:00,32.960646999999994,-83.814536,2.495,Juliette,Monroe,GA,31046,US/Eastern,K6A2,2021-09-22 15:15:00,72.0,72.0,73.0,28.91,10.0,NW,12.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,32.9_-83.8
A-801670,2,2021-12-17 18:43:00,2021-12-17 20:45:00,32.960346,-83.815158,2.71,Juliette,Monroe,GA,31046,US/Eastern,K6A2,2021-12-17 18:35:00,63.0,63.0,94.0,29.18,10.0,SSE,5.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,32.9_-83.8
A-820448,2,2021-11-27 19:24:00,2021-11-27 20:39:00,32.953308,-83.812197,0.525,Macon,Monroe,GA,31210,US/Eastern,KMCN,2021-11-27 19:53:00,49.0,49.0,59.0,29.71,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,32.9_-83.8
A-845558,2,2021-12-17 18:29:43.000000000,2021-12-17 21:10:00.000000000,32.970173,-83.825197,2.281,Forsyth,Monroe,GA,31029,US/Eastern,KOPN,2021-12-17 18:35:00,63.0,63.0,100.0,29.35,7.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,32.9_-83.8
A-851873,2,2021-09-10 09:12:34,2021-09-10 11:11:30,32.998945,-83.857653,1.607,Forsyth,Monroe,GA,31029,US/Eastern,KOPN,2021-09-10 09:15:00,68.0,68.0,68.0,29.25,10.0,ENE,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,32.9_-83.8
A-932235,2,2021-11-27 19:24:00,2021-11-27 21:15:00,32.94883,-83.812395,0.826,Macon,Monroe,GA,31210,US/Eastern,KMCN,2021-11-27 19:53:00,49.0,49.0,59.0,29.71,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,32.9_-83.8
A-956572,2,2021-09-22 14:30:00,2021-09-22 15:45:00,32.98505,-83.83555799999998,0.757,Forsyth,Monroe,GA,31029,US/Eastern,KOPN,2021-09-22 14:35:00,72.0,72.0,88.0,29.09,10.0,NNW,8.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,32.9_-83.8
A-997957,2,2021-12-17 18:43:00,2021-12-17 19:58:00,32.970173,-83.825197,0.893,Forsyth,Monroe,GA,31029,US/Eastern,KOPN,2021-12-17 18:35:00,63.0,63.0,100.0,29.35,7.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,32.9_-83.8
A-1049591,2,2021-08-12 00:11:30,2021-08-12 00:52:00,32.989143,-83.841452,1.182,Forsyth,Monroe,GA,31029,US/Eastern,KOPN,2021-08-12 00:15:00,73.0,73.0,88.0,29.34,10.0,WNW,5.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,32.9_-83.8
A-1096420,2,2021-11-28 12:25:00,2021-11-28 14:15:00,32.998468,-83.857336,0.245,Forsyth,Monroe,GA,31029,US/Eastern,KOPN,2021-11-28 12:35:00,54.0,54.0,44.0,29.18,10.0,WNW,9.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,32.9_-83.8
A-1139506,2,2021-08-31 10:56:00,2021-08-31 13:45:00,32.989143,-83.841444,1.614,Forsyth,Monroe,GA,31029,US/Eastern,KOPN,2021-08-31 10:55:00,77.0,77.0,89.0,28.97,10.0,SSW,13.0,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,32.9_-83.8
A-1173359,2,2021-10-17 08:17:00.000000000,2021-10-17 09:32:00.000000000,32.960346,-83.815158,2.71,Juliette,Monroe,GA,31046,US/Eastern,K6A2,2021-10-17 08:15:00,45.0,45.0,93.0,29.14,10.0,NNW,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,32.9_-83.8
A-1221962,2,2021-12-14 05:31:00,2021-12-14 08:45:00,32.989290999999994,-83.841125,0.426,Forsyth,Monroe,GA,31029,US/Eastern,KOPN,2021-12-14 05:35:00,32.0,32.0,100.0,29.54,10.0,CALM,0.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,32.9_-83.8
A-1290250,2,2021-08-31 10:56:00,2021-08-31 12:11:00,32.989143,-83.841444,1.614,Forsyth,Monroe,GA,31029,US/Eastern,KOPN,2021-08-31 10:55:00,77.0,77.0,89.0,28.97,10.0,SSW,13.0,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,32.9_-83.8
A-1290251,2,2021-08-11 21:54:00,2021-08-11 23:45:00,32.986614,-83.837812,0.918,Forsyth,Monroe,GA,31029,US/Eastern,KOPN,2021-08-11 21:55:00,77.0,77.0,83.0,29.33,10.0,CALM,0.0,0.0,Thunder in the Vicinity,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,32.9_-83.8
