ID,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,Distance(mi),City,County,State,Zipcode,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,DF_Matching
A-255322,2,2021-09-01 18:35:00,2021-09-01 18:55:00,32.662905,-83.04884,0.635,Dublin,Laurens,GA,31021-0511,US/Eastern,KEZM,2021-09-01 18:35:00,87.0,87.0,61.0,29.42,10.0,WSW,9.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,32.6_-83.0
A-270712,2,2021-09-01 15:21:00,2021-09-01 17:45:00,32.663775,-83.049549,0.309,Dublin,Laurens,GA,31021,US/Eastern,KEZM,2021-09-01 15:15:00,86.0,86.0,61.0,29.46,10.0,W,12.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,32.6_-83.0
A-307999,2,2021-09-01 15:47:45,2021-09-01 16:20:59,32.657329,-83.044967,0.535,Dublin,Laurens,GA,31021,US/Eastern,KEZM,2021-09-01 15:55:00,87.0,87.0,61.0,29.45,10.0,W,7.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,32.6_-83.0
A-943002,4,2021-09-01 15:21:00,2021-09-01 16:36:00,32.663775,-83.049549,0.563,Dublin,Laurens,GA,31021,US/Eastern,KEZM,2021-09-01 15:15:00,86.0,86.0,61.0,29.46,10.0,W,12.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,32.6_-83.0
A-1035487,4,2021-09-01 17:02:50,2021-09-01 20:42:57,32.661831,-83.048129,0.085,Dublin,Laurens,GA,31021-0511,US/Eastern,KEZM,2021-09-01 16:55:00,88.0,88.0,58.0,29.43,10.0,W,7.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,32.6_-83.0
A-1192219,2,2021-09-01 15:21:00.000000000,2021-09-01 16:36:00.000000000,32.663775,-83.049549,0.309,Dublin,Laurens,GA,31021,US/Eastern,KEZM,2021-09-01 15:15:00,86.0,86.0,61.0,29.46,10.0,W,12.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,32.6_-83.0
A-1469217,2,2021-09-01 18:30:33,2021-09-01 18:55:00,32.673036,-83.061041,0.906,Irwinton,Wilkinson,GA,31042,US/Eastern,KOKZ,2021-09-01 18:35:00,86.0,86.0,57.0,29.26,10.0,W,12.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,32.6_-83.0
A-1511534,2,2021-09-01 15:21:00,2021-09-01 17:45:00,32.669654,-83.056437,0.551,Irwinton,Wilkinson,GA,31042-2115,US/Eastern,KOKZ,2021-09-01 15:15:00,86.0,86.0,57.0,29.29,10.0,W,9.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,32.6_-83.0
A-1851490,2,2020-11-20 14:37:00,2020-11-20 21:45:00,32.635312,-83.017989,0.026,Dublin,Laurens,GA,31021,US/Eastern,KEZM,2020-11-20 14:30:00,76.0,76.0,41.0,30.1,10.0,E,6.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,32.6_-83.0
A-1889549,2,2020-11-20 14:37:00,2020-11-20 19:15:00,32.635312,-83.017989,0.026,Dublin,Laurens,GA,31021,US/Eastern,KEZM,2020-11-20 14:30:00,76.0,76.0,41.0,30.1,10.0,E,6.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,32.6_-83.0
A-2826881,2,2019-07-15 15:58:01,2019-07-15 16:27:29,32.68583,-83.08595,0.959,Irwinton,Wilkinson,GA,31042,US/Eastern,KOKZ,2019-07-15 15:55:00,89.0,89.0,31.0,29.63,10.0,SW,5.0,,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,32.6_-83.0
