ID,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,Distance(mi),City,County,State,Zipcode,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,DF_Matching
A-49063,4,2016-10-25 16:13:59,2016-10-25 22:13:59,32.100593,-81.32351700000002,0.0,Bloomingdale,Chatham,GA,31302,US/Eastern,KSAV,2016-10-25 15:53:00,78.1,,37.0,30.23,10.0,East,9.2,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,32.1_-81.3
A-69607,4,2016-08-06 01:41:07,2016-08-06 07:41:07,32.1276,-81.39161,7.762,Bloomingdale,Effingham,GA,31302,US/Eastern,KSAV,2016-08-06 01:53:00,78.1,,84.0,29.96,10.0,SW,8.1,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,32.1_-81.3
A-69611,4,2016-08-06 03:19:32,2016-08-06 09:19:32,32.1276,-81.39161,7.762,Bloomingdale,Effingham,GA,31302,US/Eastern,KSAV,2016-08-06 02:53:00,75.9,,91.0,29.96,10.0,WSW,4.6,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,32.1_-81.3
A-156094,4,2017-03-12 01:52:10,2017-03-12 08:52:10,32.18305,-81.39888,0.4639999999999999,Guyton,Effingham,GA,31312,US/Eastern,KSAV,2017-03-12 01:53:00,55.0,,69.0,30.14,10.0,ENE,3.5,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,32.1_-81.3
A-156095,4,2017-03-12 01:52:10,2017-03-12 08:52:10,32.177687,-81.394116,0.4639999999999999,Bloomingdale,Effingham,GA,31302,US/Eastern,KSAV,2017-03-12 01:53:00,55.0,,69.0,30.14,10.0,ENE,3.5,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,32.1_-81.3
A-220669,4,2017-07-25 13:54:01,2017-07-25 19:54:01,32.14903,-81.34571,0.0,Bloomingdale,Chatham,GA,31302-4513,US/Eastern,KSAV,2017-07-25 13:53:00,91.9,,54.0,30.08,10.0,Variable,3.5,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,32.1_-81.3
A-220670,4,2017-07-25 13:54:01,2017-07-25 19:54:01,32.14903,-81.34571,0.0,Bloomingdale,Chatham,GA,31302-4513,US/Eastern,KSAV,2017-07-25 13:53:00,91.9,,54.0,30.08,10.0,Variable,3.5,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,32.1_-81.3
A-481691,4,2021-05-20 16:31:00,2021-05-20 18:55:03,32.103348,-81.333128,3.1630000000000003,Bloomingdale,Chatham,GA,31302,US/Eastern,KSAV,2021-05-20 16:53:00,78.0,78.0,48.0,30.29,10.0,E,16.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,32.1_-81.3
A-533685,4,2021-10-29 15:44:00,2021-10-29 16:59:00,32.121416,-81.38207299999998,3.124,Bloomingdale,Effingham,GA,31302,US/Eastern,KSAV,2021-10-29 15:53:00,70.0,70.0,42.0,29.54,10.0,WSW,15.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,32.1_-81.3
A-562692,2,2021-09-13 13:56:04,2021-09-13 14:29:30,32.128046000000005,-81.391814,3.48,Bloomingdale,Effingham,GA,31302,US/Eastern,KSAV,2021-09-13 13:53:00,83.0,83.0,54.0,30.12,10.0,CALM,0.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,32.1_-81.3
A-749176,2,2021-11-25 18:13:00,2021-11-25 19:28:00,32.10682,-81.34276899999998,0.858,Bloomingdale,Chatham,GA,31302,US/Eastern,KSAV,2021-11-25 17:53:00,57.0,57.0,72.0,30.11,10.0,S,5.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,32.1_-81.3
A-770186,2,2021-12-26 06:03:00.000000000,2021-12-26 07:41:00.000000000,32.103348,-81.333128,3.1630000000000003,Bloomingdale,Chatham,GA,31302,US/Eastern,KSAV,2021-12-26 05:53:00,59.0,59.0,96.0,29.98,10.0,WSW,8.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,32.1_-81.3
