ID,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,Distance(mi),City,County,State,Zipcode,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,DF_Matching
A-32541,4,2016-12-03 03:44:03,2016-12-03 09:44:03,33.9557,-84.12258,1.984,Duluth,Gwinnett,GA,30096,US/Eastern,KLZU,2016-12-03 06:45:00,41.0,,61.0,30.22,10.0,Calm,,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,33.9_-84.1
A-34296,3,2016-12-08 23:21:27,2016-12-09 05:21:27,33.93127,-84.16995,1.028,Norcross,Gwinnett,GA,30071,US/Eastern,KPDK,2016-12-08 22:53:00,36.0,30.3,44.0,30.4,10.0,NW,6.9,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,33.9_-84.1
A-36015,2,2016-12-14 10:25:37,2016-12-14 16:25:37,33.94023,-84.15436,0.7929999999999999,Duluth,Gwinnett,GA,30096,US/Eastern,KLZU,2016-12-14 10:08:00,48.2,,82.0,30.14,7.0,West,9.2,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,33.9_-84.1
A-36107,2,2016-12-14 14:22:56,2016-12-14 20:22:56,33.945170000000005,-84.1442,0.439,Duluth,Gwinnett,GA,30096,US/Eastern,KLZU,2016-12-14 14:45:00,60.8,,42.0,30.07,10.0,WNW,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,33.9_-84.1
A-36986,2,2016-12-16 11:38:46,2016-12-16 17:38:46,33.948640000000005,-84.13776,0.3979999999999999,Duluth,Gwinnett,GA,30096,US/Eastern,KLZU,2016-12-16 11:45:00,39.2,33.0,28.0,30.39,10.0,East,9.2,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,33.9_-84.1
A-39206,2,2016-12-23 04:38:19,2016-12-23 10:38:19,33.922175,-84.18874,1.246,Norcross,Gwinnett,GA,30071,US/Eastern,KPDK,2016-12-23 04:53:00,42.1,,67.0,30.32,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,33.9_-84.1
A-40589,3,2016-12-29 18:10:48,2016-12-30 00:10:48,33.952420000000004,-84.12997,0.335,Duluth,Gwinnett,GA,30096,US/Eastern,KLZU,2016-12-29 17:45:00,50.0,,20.0,30.03,10.0,WNW,17.3,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,33.9_-84.1
A-40591,3,2016-12-29 18:14:40,2016-12-30 00:18:32,33.952420000000004,-84.12997,0.335,Duluth,Gwinnett,GA,30096,US/Eastern,KLZU,2016-12-29 17:45:00,50.0,,20.0,30.03,10.0,WNW,17.3,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,33.9_-84.1
A-40624,4,2016-12-29 20:40:31,2016-12-30 02:40:31,33.969341,-84.17336800000002,0.154,Norcross,Gwinnett,GA,30071-2849,US/Eastern,KPDK,2016-12-29 20:53:00,45.0,40.1,27.0,30.13,10.0,WNW,9.2,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,33.9_-84.1
A-43479,4,2017-01-10 20:08:55,2017-01-11 02:08:55,33.952419,-84.19465100000002,0.149,Peachtree Corners,Gwinnett,GA,30071-2710,US/Eastern,KPDK,2017-01-10 19:53:00,55.0,,55.0,30.33,10.0,SSE,8.1,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,33.9_-84.1
A-43482,4,2017-01-10 20:08:55,2017-01-11 02:08:55,33.95087,-84.19646,0.149,Norcross,Gwinnett,GA,30071-2604,US/Eastern,KPDK,2017-01-10 19:53:00,55.0,,55.0,30.33,10.0,SSE,8.1,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,33.9_-84.1
A-44680,3,2017-01-15 21:11:18,2017-01-16 03:11:18,33.948640000000005,-84.13776,0.3979999999999999,Duluth,Gwinnett,GA,30096,US/Eastern,KLZU,2017-01-15 20:45:00,55.4,,72.0,30.25,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,33.9_-84.1
A-45560,2,2017-01-19 06:15:21,2017-01-19 12:15:21,33.949399,-84.135442,0.76,Duluth,Gwinnett,GA,30096,US/Eastern,KLZU,2017-01-19 06:45:00,55.4,,72.0,30.05,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,33.9_-84.1
A-46007,3,2017-01-20 09:14:53,2017-01-20 15:14:53,33.94023,-84.15436,0.7929999999999999,Duluth,Gwinnett,GA,30096,US/Eastern,KLZU,2017-01-20 08:45:00,64.4,,83.0,29.87,7.0,SW,6.9,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,33.9_-84.1
A-46661,3,2017-01-23 13:25:52,2017-01-23 19:25:52,33.92548,-84.18184000000002,0.789,Norcross,Gwinnett,GA,30071,US/Eastern,KPDK,2017-01-23 13:53:00,54.0,,77.0,29.44,10.0,NW,12.7,,Overcast,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,33.9_-84.1
A-52071,4,2016-11-07 03:26:04,2016-11-07 09:26:04,33.92548,-84.18184000000002,0.789,Norcross,Gwinnett,GA,30071,US/Eastern,KPDK,2016-11-07 03:53:00,46.0,,79.0,30.31,10.0,Calm,,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,33.9_-84.1
A-53855,3,2016-11-11 19:39:42,2016-11-12 01:39:42,33.9557,-84.12258,1.984,Duluth,Gwinnett,GA,30096,US/Eastern,KLZU,2016-11-11 19:45:00,60.8,,39.0,30.03,6.0,WNW,9.2,,Smoke,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,33.9_-84.1
