ID,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,Distance(mi),City,County,State,Zipcode,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,DF_Matching
A-70516,2,2016-08-09 18:42:14,2016-08-10 00:42:14,34.563286,-83.293059,0.001,Toccoa,Stephens,GA,30577,US/Eastern,KTOC,2016-08-09 18:35:00,85.5,,72.0,30.04,10.0,East,9.2,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,34.5_-83.2
A-181310,4,2017-05-06 13:02:01,2017-05-06 19:02:01,34.54503,-83.28337900000002,0.086,Eastanollee,Stephens,GA,30538,US/Eastern,KTOC,2017-05-06 12:55:00,71.6,,29.0,29.74,10.0,WNW,11.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,34.5_-83.2
A-181311,4,2017-05-06 13:02:01,2017-05-06 19:02:01,34.544349,-83.28439300000002,0.074,Eastanollee,Stephens,GA,30538,US/Eastern,KTOC,2017-05-06 12:55:00,71.6,,29.0,29.74,10.0,WNW,11.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,34.5_-83.2
A-192452,2,2017-05-24 05:04:12,2017-05-24 11:04:12,34.59428,-83.28164,0.0,Toccoa,Stephens,GA,30577,US/Eastern,KTOC,2017-05-24 04:56:00,64.4,,100.0,29.64,10.0,Calm,,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,34.5_-83.2
A-400943,2,2021-10-12 17:38:00,2021-10-12 20:45:00,34.532226,-83.253822,0.107,Toccoa,Stephens,GA,30577,US/Eastern,KTOC,2021-10-12 17:35:00,78.0,78.0,62.0,28.99,10.0,CALM,0.0,,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,34.5_-83.2
A-460554,4,2021-08-11 11:33:00,2021-08-11 13:00:00,34.535632,-83.298464,0.015,Toccoa,Stephens,GA,30577,US/Eastern,KTOC,2021-08-11 11:35:00,89.0,89.0,56.0,29.13,10.0,CALM,0.0,,Fair,False,False,True,False,False,False,True,False,False,False,False,False,False,Day,34.5_-83.2
A-835031,2,2021-08-11 11:33:00,2021-08-11 13:45:00,34.535632,-83.298464,0.015,Toccoa,Stephens,GA,30577,US/Eastern,KTOC,2021-08-11 11:35:00,89.0,89.0,56.0,29.13,10.0,CALM,0.0,,Fair,False,False,True,False,False,False,True,False,False,False,False,False,False,Day,34.5_-83.2
A-1598539,2,2021-01-03 17:28:00,2021-01-04 00:45:00,34.536361,-83.26355,0.087,Eastanollee,Stephens,GA,30538-2439,US/Eastern,KTOC,2021-01-03 17:35:00,47.0,43.0,58.0,28.93,10.0,W,7.0,,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,34.5_-83.2
A-2422251,4,2019-10-18 10:48:52,2019-10-18 11:16:28,34.544290000000004,-83.28506999999998,0.973,Eastanollee,Stephens,GA,30538,US/Eastern,KTOC,2019-10-18 10:55:00,59.0,59.0,48.0,29.0,10.0,ENE,5.0,,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,34.5_-83.2
A-2730993,4,2017-11-17 14:16:38,2017-11-17 20:16:38,34.52065,-83.23805,0.012,Eastanollee,Stephens,GA,30538,US/Eastern,KTOC,2017-11-17 14:15:00,66.4,,36.0,30.14,10.0,SSW,4.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,34.5_-83.2
