ID,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,Distance(mi),City,County,State,Zipcode,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,DF_Matching
A-65481,3,2016-10-11 14:08:58,2016-10-11 20:08:58,34.71223,-84.45466400000002,0.295,Ellijay,Gilmer,GA,30536,US/Eastern,KDZJ,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,34.7_-84.4
A-156215,4,2017-03-13 06:28:10,2017-03-13 12:28:10,34.705779,-84.457957,0.7340000000000001,Ellijay,Gilmer,GA,30536,US/Eastern,KDZJ,2017-03-13 06:30:00,25.0,25.0,99.0,28.38,10.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,34.7_-84.4
A-159724,4,2017-03-22 21:51:48,2017-03-23 03:51:48,34.708490000000005,-84.49091,0.0,Ellijay,Gilmer,GA,30540-2218,US/Eastern,KDNN,2017-03-22 21:55:00,50.0,,43.0,30.27,10.0,North,6.9,,Clear,False,False,False,False,False,False,False,False,False,True,False,False,False,Night,34.7_-84.4
A-191847,4,2017-05-22 12:12:06,2017-05-22 18:12:06,34.740697,-84.419536,2.107,Ellijay,Gilmer,GA,30536,US/Eastern,KDZJ,2017-05-22 12:20:00,75.0,75.0,72.0,28.28,10.0,W,5.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,34.7_-84.4
A-193789,2,2017-05-29 19:07:48,2017-05-30 01:07:48,34.740697,-84.419536,1.621,Ellijay,Gilmer,GA,30536,US/Eastern,KDZJ,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,34.7_-84.4
A-204504,4,2017-06-14 10:58:47,2017-06-14 16:58:47,34.70832,-84.49307900000002,0.521,Ellijay,Gilmer,GA,30540-2224,US/Eastern,KDNN,2017-06-14 10:55:00,80.6,,79.0,30.1,10.0,Calm,,,Scattered Clouds,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,34.7_-84.4
A-204506,4,2017-06-14 10:58:47,2017-06-14 16:58:47,34.703216,-84.48633199999998,0.521,Ellijay,Gilmer,GA,30540-3194,US/Eastern,KDNN,2017-06-14 10:55:00,80.6,,79.0,30.1,10.0,Calm,,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,34.7_-84.4
A-330851,2,2021-11-30 16:51:00,2021-11-30 18:45:00,34.721607,-84.445029,0.111,Ellijay,Gilmer,GA,30536,US/Eastern,KDZJ,2021-11-30 16:55:00,58.0,58.0,38.0,28.33,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,34.7_-84.4
A-664195,4,2021-12-13 08:31:00,2021-12-13 10:15:00,34.716522999999995,-84.45276700000002,0.204,Ellijay,Gilmer,GA,30540,US/Eastern,KDNN,2021-12-13 08:35:00,32.0,32.0,93.0,29.69,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,34.7_-84.4
A-713911,2,2021-11-30 16:51:00,2021-11-30 18:06:00,34.721607,-84.445029,0.111,Ellijay,Gilmer,GA,30536,US/Eastern,KDZJ,2021-11-30 16:55:00,58.0,58.0,38.0,28.33,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,34.7_-84.4
