ID,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,Distance(mi),City,County,State,Zipcode,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,DF_Matching
A-31649,2,2016-11-30 18:09:52,2016-12-01 00:09:52,33.9122,-84.3839,0.652,Atlanta,Fulton,GA,30342,US/Eastern,KPDK,2016-11-30 18:04:00,63.0,,90.0,29.8,10.0,West,9.2,,Overcast,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,33.9_-84.3
A-31663,2,2016-11-30 18:44:53,2016-12-01 00:44:53,33.92736,-84.35774,4.249,Atlanta,Fulton,GA,30328,US/Eastern,KPDK,2016-11-30 18:53:00,61.0,,87.0,29.78,10.0,WSW,4.6,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,33.9_-84.3
A-31749,3,2016-12-01 06:42:54,2016-12-01 12:42:54,33.98175,-84.34219,0.3339999999999999,Atlanta,Fulton,GA,30350,US/Eastern,KPDK,2016-12-01 06:53:00,42.1,38.4,79.0,29.99,10.0,West,5.8,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,33.9_-84.3
A-32334,3,2016-12-02 13:44:48,2016-12-02 19:44:48,33.91176,-84.37361,0.645,Atlanta,Fulton,GA,30342,US/Eastern,KPDK,2016-12-02 13:53:00,59.0,,28.0,30.21,10.0,NW,15.0,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,33.9_-84.3
A-32613,3,2016-12-04 01:01:43,2016-12-04 07:01:43,33.91539,-84.34737,0.147,Atlanta,DeKalb,GA,30346,US/Eastern,KPDK,2016-12-04 00:53:00,46.0,,86.0,30.2,10.0,Calm,,0.01,Overcast,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,33.9_-84.3
A-33388,3,2016-12-06 14:20:01,2016-12-06 20:20:01,33.91953,-84.33372,0.5589999999999999,Atlanta,DeKalb,GA,30319,US/Eastern,KPDK,2016-12-06 13:53:00,53.1,,93.0,29.76,8.0,ESE,3.5,0.0,Overcast,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,33.9_-84.3
A-33871,2,2016-12-07 17:37:57,2016-12-07 23:37:57,33.917659,-84.337997,0.02,Atlanta,DeKalb,GA,30319,US/Eastern,KPDK,2016-12-07 17:53:00,55.0,,59.0,30.07,10.0,NW,9.2,,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,33.9_-84.3
A-33941,3,2016-12-07 19:42:48,2016-12-08 01:42:48,33.98175,-84.34219,0.3339999999999999,Atlanta,Fulton,GA,30350,US/Eastern,KPDK,2016-12-07 19:53:00,48.9,,71.0,30.1,10.0,West,4.6,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,33.9_-84.3
A-34309,3,2016-12-09 03:29:05,2016-12-09 09:29:05,33.98323,-84.34119,0.2769999999999999,Atlanta,Fulton,GA,30350,US/Eastern,KPDK,2016-12-09 03:53:00,28.9,20.4,58.0,30.43,10.0,NW,9.2,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,33.9_-84.3
A-34702,3,2016-12-10 01:22:47,2016-12-10 07:22:47,33.93809,-84.35795,0.7440000000000001,Atlanta,Fulton,GA,30328,US/Eastern,KPDK,2016-12-10 00:53:00,28.0,24.2,61.0,30.51,10.0,NW,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,33.9_-84.3
A-35029,3,2016-12-12 07:39:42,2016-12-12 13:39:42,33.98175,-84.34219,2.425,Atlanta,Fulton,GA,30350,US/Eastern,KPDK,2016-12-12 07:41:00,45.0,,74.0,30.04,10.0,Calm,,,Overcast,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,33.9_-84.3
A-35300,3,2016-12-12 18:25:34,2016-12-13 00:25:34,33.91539,-84.34737,0.147,Atlanta,DeKalb,GA,30346,US/Eastern,KPDK,2016-12-12 18:15:00,57.0,,81.0,30.07,10.0,NNW,5.8,,Overcast,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,33.9_-84.3
A-36279,2,2016-12-14 18:51:35,2016-12-15 00:51:35,33.9122,-84.3839,0.652,Atlanta,Fulton,GA,30342,US/Eastern,KPDK,2016-12-14 18:53:00,48.9,,61.0,30.09,10.0,NW,9.2,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,33.9_-84.3
A-36287,3,2016-12-14 19:04:37,2016-12-15 01:04:37,33.9102,-84.36613,0.138,Atlanta,Fulton,GA,30342,US/Eastern,KPDK,2016-12-14 18:53:00,48.9,,61.0,30.09,10.0,NW,9.2,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,33.9_-84.3
A-36887,2,2016-12-16 07:44:51,2016-12-16 13:44:51,33.9122,-84.3839,0.652,Atlanta,Fulton,GA,30342,US/Eastern,KPDK,2016-12-16 07:53:00,28.9,22.8,38.0,30.39,10.0,Variable,5.8,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,33.9_-84.3
A-37137,3,2016-12-16 17:33:46,2016-12-16 23:33:46,33.90999,-84.36346,0.741,Atlanta,Fulton,GA,30342,US/Eastern,KPDK,2016-12-16 17:53:00,39.9,36.7,41.0,30.29,10.0,Variable,4.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,33.9_-84.3
A-37416,3,2016-12-17 12:15:33,2016-12-17 18:15:33,33.910202000000005,-84.36614,0.139,Atlanta,Fulton,GA,30342,US/Eastern,KPDK,2016-12-17 11:53:00,41.0,39.0,89.0,30.13,3.0,Variable,3.5,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,33.9_-84.3
A-37475,4,2016-12-17 23:50:01,2016-12-18 05:50:01,33.916717,-84.342199,1.589,Atlanta,DeKalb,GA,30319,US/Eastern,KPDK,2016-12-17 23:53:00,61.0,,90.0,29.99,10.0,South,9.2,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,33.9_-84.3
A-38405,2,2016-12-20 18:30:59,2016-12-21 00:30:59,33.916717,-84.342199,0.574,Atlanta,DeKalb,GA,30319,US/Eastern,KPDK,2016-12-20 18:53:00,42.1,40.2,73.0,30.39,10.0,NNW,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,33.9_-84.3
A-39236,2,2016-12-23 08:19:13,2016-12-23 14:19:13,33.978185,-84.34370200000002,0.3289999999999999,Atlanta,Fulton,GA,30350,US/Eastern,KPDK,2016-12-23 07:53:00,44.1,40.1,47.0,30.41,10.0,Variable,6.9,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,33.9_-84.3
A-39768,4,2016-12-27 06:58:55,2016-12-27 12:58:55,33.920398,-84.311162,1.295,Atlanta,DeKalb,GA,30341,US/Eastern,KPDK,2016-12-27 06:53:00,55.0,,96.0,30.26,0.8,Calm,,,Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,33.9_-84.3
A-39772,4,2016-12-27 06:58:55,2016-12-27 13:02:57,33.920399,-84.311122,1.297,Atlanta,DeKalb,GA,30341,US/Eastern,KPDK,2016-12-27 06:53:00,55.0,,96.0,30.26,0.8,Calm,,,Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,33.9_-84.3
A-39792,3,2016-12-27 07:02:57,2016-12-27 13:48:03,33.920390000000005,-84.31475999999998,0.309,Atlanta,DeKalb,GA,30341,US/Eastern,KPDK,2016-12-27 07:03:00,55.0,,96.0,30.26,1.0,Calm,,,Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,33.9_-84.3
A-39821,2,2016-12-27 09:34:33,2016-12-27 15:34:33,33.93247,-84.35772,0.181,Atlanta,Fulton,GA,30328,US/Eastern,KPDK,2016-12-27 09:53:00,60.1,,96.0,30.25,1.0,SW,8.1,,Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,33.9_-84.3
A-40171,3,2016-12-28 12:58:07,2016-12-28 18:58:07,33.91539,-84.34737,0.147,Atlanta,DeKalb,GA,30346,US/Eastern,KPDK,2016-12-28 12:53:00,60.1,,39.0,30.15,10.0,Variable,4.6,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,33.9_-84.3
A-40654,4,2016-12-30 03:05:05,2016-12-30 09:05:05,33.9111,-84.35668000000003,0.115,Atlanta,Fulton,GA,30342,US/Eastern,KPDK,2016-12-30 02:53:00,39.0,31.8,46.0,30.19,10.0,West,11.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,33.9_-84.3
A-40655,4,2016-12-30 03:05:05,2016-12-30 09:05:05,33.90999,-84.36346,0.218,Atlanta,Fulton,GA,30342,US/Eastern,KPDK,2016-12-30 02:53:00,39.0,31.8,46.0,30.19,10.0,West,11.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,33.9_-84.3
A-40656,4,2016-12-30 03:05:05,2016-12-30 09:05:05,33.90995,-84.35965,0.188,Atlanta,Fulton,GA,30342,US/Eastern,KPDK,2016-12-30 02:53:00,39.0,31.8,46.0,30.19,10.0,West,11.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,33.9_-84.3
A-40768,2,2016-12-30 12:15:29,2016-12-30 18:15:29,33.91953,-84.33372,0.5589999999999999,Atlanta,DeKalb,GA,30319,US/Eastern,KPDK,2016-12-30 11:53:00,46.0,39.9,29.0,30.25,10.0,NW,13.8,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,33.9_-84.3
A-41277,2,2017-01-03 10:04:46,2017-01-03 16:04:46,33.920390000000005,-84.31475999999998,0.309,Atlanta,DeKalb,GA,30341,US/Eastern,KPDK,2017-01-03 10:01:00,60.1,,86.0,29.9,10.0,SW,8.1,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,33.9_-84.3
A-41671,3,2017-01-04 20:09:13,2017-01-05 02:09:13,33.9102,-84.36613,0.138,Atlanta,Fulton,GA,30342,US/Eastern,KPDK,2017-01-04 19:53:00,42.1,36.6,47.0,30.01,10.0,NW,9.2,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,33.9_-84.3
A-41678,3,2017-01-04 20:45:45,2017-01-05 02:45:45,33.9122,-84.3839,0.652,Atlanta,Fulton,GA,30342,US/Eastern,KPDK,2017-01-04 20:53:00,41.0,35.8,49.0,30.02,10.0,NW,8.1,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,33.9_-84.3
A-42106,2,2017-01-06 06:32:43,2017-01-06 12:32:43,33.91362,-84.35506,0.369,Atlanta,Fulton,GA,30328,US/Eastern,KPDK,2017-01-06 06:53:00,35.1,26.9,70.0,30.01,10.0,WNW,11.5,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,33.9_-84.3
A-43140,2,2017-01-10 07:11:47,2017-01-10 13:11:47,33.916717,-84.342199,0.574,Atlanta,DeKalb,GA,30319,US/Eastern,KPDK,2017-01-10 06:53:00,30.9,27.5,54.0,30.51,10.0,Variable,3.5,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,33.9_-84.3
A-43866,2,2017-01-11 19:37:03,2017-01-12 01:37:03,33.916717,-84.342199,0.574,Atlanta,DeKalb,GA,30319,US/Eastern,KPDK,2017-01-11 19:53:00,57.9,,65.0,30.26,10.0,Calm,,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,33.9_-84.3
A-44423,2,2017-01-13 14:21:09,2017-01-13 20:21:09,33.9102,-84.36613,0.138,Atlanta,Fulton,GA,30342,US/Eastern,KPDK,2017-01-13 13:53:00,73.9,,53.0,30.44,10.0,WNW,6.9,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,33.9_-84.3
A-44979,3,2017-01-16 21:57:44,2017-01-17 03:57:44,33.9202,-84.32015,0.306,Atlanta,DeKalb,GA,30319,US/Eastern,KPDK,2017-01-16 21:53:00,55.9,,87.0,30.26,8.0,Variable,3.5,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,33.9_-84.3
A-45942,2,2017-01-20 07:01:13,2017-01-20 13:01:13,33.91437,-84.35072,0.7759999999999999,Atlanta,Fulton,GA,30342,US/Eastern,KPDK,2017-01-20 06:53:00,62.1,,90.0,29.81,10.0,SW,8.1,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,33.9_-84.3
A-45959,2,2017-01-20 07:40:34,2017-01-20 13:40:34,33.914390000000004,-84.34968,0.053,Atlanta,Fulton,GA,30342,US/Eastern,KPDK,2017-01-20 07:53:00,62.1,,90.0,29.82,10.0,SW,5.8,,Overcast,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,33.9_-84.3
A-46424,3,2017-01-22 18:15:15,2017-01-23 00:15:15,33.98323,-84.34119,0.2769999999999999,Atlanta,Fulton,GA,30350,US/Eastern,KPDK,2017-01-22 18:09:00,60.1,,90.0,29.16,10.0,ESE,10.4,0.01,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,33.9_-84.3
A-46521,3,2017-01-23 07:43:13,2017-01-23 13:43:13,33.98323,-84.34119,0.2769999999999999,Atlanta,Fulton,GA,30350,US/Eastern,KPDK,2017-01-23 07:40:00,46.9,,93.0,29.28,10.0,West,8.1,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,33.9_-84.3
A-47386,4,2017-01-25 17:19:18,2017-01-25 23:19:18,33.91277,-84.37913,0.108,Atlanta,Fulton,GA,30328,US/Eastern,KPDK,2017-01-25 16:53:00,68.0,,43.0,29.82,10.0,SSW,9.2,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,33.9_-84.3
A-47453,3,2017-01-25 21:04:19,2017-01-26 03:04:19,33.91176,-84.37361,0.645,Atlanta,Fulton,GA,30342,US/Eastern,KPDK,2017-01-25 20:53:00,61.0,,67.0,29.81,10.0,South,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,33.9_-84.3
A-50276,2,2016-10-31 16:36:02,2016-10-31 22:36:02,33.91176,-84.37361,0.645,Atlanta,Fulton,GA,30342,US/Eastern,KPDK,2016-10-31 16:53:00,84.9,,28.0,30.04,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,33.9_-84.3
A-51983,4,2016-11-06 00:18:02,2016-11-06 05:18:02,33.9202,-84.32015,1.615,Atlanta,DeKalb,GA,30319,US/Eastern,KPDK,2016-11-06 00:53:00,48.9,,80.0,30.3,10.0,Calm,,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,33.9_-84.3
A-52414,3,2016-11-07 19:07:45,2016-11-08 01:07:45,33.91953,-84.33372,0.5589999999999999,Atlanta,DeKalb,GA,30319,US/Eastern,KPDK,2016-11-07 18:53:00,62.1,,38.0,30.33,10.0,East,3.5,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,33.9_-84.3
A-52430,2,2016-11-07 19:50:32,2016-11-08 01:50:32,33.9202,-84.32015,0.306,Atlanta,DeKalb,GA,30319,US/Eastern,KPDK,2016-11-07 19:53:00,57.0,,45.0,30.35,10.0,East,4.6,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,33.9_-84.3
A-52816,2,2016-11-08 19:17:06,2016-11-09 01:17:06,33.91362,-84.35506,0.175,Atlanta,Fulton,GA,30328,US/Eastern,KPDK,2016-11-08 18:53:00,57.0,,51.0,30.21,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,33.9_-84.3
A-52818,2,2016-11-08 19:17:06,2016-11-09 01:17:06,33.91437,-84.35072,0.254,Atlanta,Fulton,GA,30342,US/Eastern,KPDK,2016-11-08 18:53:00,57.0,,51.0,30.21,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,33.9_-84.3
A-53083,2,2016-11-09 15:51:48,2016-11-09 21:51:48,33.9102,-84.36613,0.138,Atlanta,Fulton,GA,30342,US/Eastern,KPDK,2016-11-09 15:53:00,66.9,,31.0,30.05,10.0,NW,16.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,33.9_-84.3
A-53264,2,2016-11-10 07:38:24,2016-11-10 13:38:24,33.93809,-84.35795,0.7440000000000001,Atlanta,Fulton,GA,30328,US/Eastern,KPDK,2016-11-10 07:53:00,41.0,,82.0,30.24,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,33.9_-84.3
A-53277,2,2016-11-10 07:57:03,2016-11-10 13:57:03,33.91176,-84.37361,0.645,Atlanta,Fulton,GA,30342,US/Eastern,KPDK,2016-11-10 07:53:00,41.0,,82.0,30.24,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,33.9_-84.3
