ID,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,Distance(mi),City,County,State,Zipcode,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,DF_Matching
A-59581,4,2016-09-13 11:47:32,2016-09-13 17:47:32,33.652226,-83.721199,0.161,Social Circle,Walton,GA,30025-2830,US/Eastern,K9A1,2016-09-13 11:45:00,81.0,81.0,65.0,29.07,10.0,E,12.0,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,33.6_-83.7
A-59582,4,2016-09-13 11:47:32,2016-09-13 17:47:32,33.649989,-83.721954,0.161,Social Circle,Walton,GA,30025-3071,US/Eastern,K9A1,2016-09-13 11:45:00,81.0,81.0,65.0,29.07,10.0,E,12.0,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,33.6_-83.7
A-236398,4,2021-12-14 17:48:00,2021-12-14 19:03:00,33.612016,-83.75490500000002,0.634,Covington,Newton,GA,30014,US/Eastern,K9A1,2021-12-14 17:56:00,54.0,54.0,51.0,29.25,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,33.6_-83.7
A-236647,2,2021-11-19 18:20:00,2021-11-19 19:35:00,33.612016,-83.75490500000002,0.634,Covington,Newton,GA,30014,US/Eastern,K9A1,2021-11-19 18:45:00,50.0,50.0,43.0,29.2,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,33.6_-83.7
A-304907,2,2021-11-25 12:48:00,2021-11-25 14:13:00,33.612123,-83.743876,2.315,Social Circle,Newton,GA,30025,US/Eastern,K9A1,2021-11-25 12:56:00,61.0,61.0,50.0,29.06,10.0,WSW,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,33.6_-83.7
A-375742,2,2021-11-24 10:41:00,2021-11-24 11:59:00,33.610621,-83.705552,2.309,Social Circle,Newton,GA,30025,US/Eastern,K9A1,2021-11-24 10:56:00,48.0,48.0,41.0,29.27,10.0,VAR,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,33.6_-83.7
A-487977,2,2021-11-24 13:51:06.000000000,2021-11-24 14:31:50.000000000,33.610621,-83.705552,2.309,Social Circle,Newton,GA,30025,US/Eastern,K9A1,2021-11-24 13:56:00,56.0,56.0,28.0,29.21,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,33.6_-83.7
A-500917,2,2021-11-24 10:53:00.000000000,2021-11-24 14:24:58.000000000,33.612244,-83.75023,3.341,Social Circle,Newton,GA,30025,US/Eastern,K9A1,2021-11-24 10:56:00,48.0,48.0,41.0,29.27,10.0,VAR,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,33.6_-83.7
A-618448,2,2021-08-28 05:47:00,2021-08-28 07:02:00,33.612016,-83.75490500000002,0.634,Covington,Newton,GA,30014,US/Eastern,K9A1,2021-08-28 05:38:00,73.0,73.0,94.0,29.04,10.0,CALM,0.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,33.6_-83.7
A-730713,2,2021-11-24 13:51:06,2021-11-24 14:31:50,33.611611,-83.721039,1.673,Social Circle,Newton,GA,30025,US/Eastern,K9A1,2021-11-24 13:56:00,56.0,56.0,28.0,29.21,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,33.6_-83.7
