ID,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,Distance(mi),City,County,State,Zipcode,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,DF_Matching
A-55180,3,2016-11-16 22:25:43,2016-11-17 04:25:43,31.92629,-81.33306,0.085,Richmond Hill,Bryan,GA,31324-3350,US/Eastern,KSVN,2016-11-16 22:28:00,48.2,,100.0,30.01,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,31.9_-81.3
A-68332,2,2016-08-02 02:22:18,2016-08-02 08:22:18,31.96237,-81.32688,2.783,Richmond Hill,Bryan,GA,31324,US/Eastern,KSVN,2016-08-02 01:58:00,75.2,,89.0,30.09,7.0,Calm,,,Scattered Clouds,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,31.9_-81.3
A-86699,3,2016-07-18 15:06:28,2016-07-18 21:06:28,31.92637,-81.33072,0.302,Richmond Hill,Bryan,GA,31324,US/Eastern,KSVN,2016-07-18 14:58:00,85.8,,78.0,30.21,10.0,SE,9.2,,Overcast,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,31.9_-81.3
A-139304,2,2017-02-06 06:29:44,2017-02-06 12:29:44,31.92374,-81.32964,0.3829999999999999,Richmond Hill,Bryan,GA,31324,US/Eastern,KSVN,2017-02-06 06:28:00,41.0,,100.0,30.2,1.5,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,31.9_-81.3
A-157091,2,2017-03-14 13:49:55,2017-03-14 19:49:55,31.957590000000003,-81.33140999999998,0.496,Richmond Hill,Bryan,GA,31324,US/Eastern,KSVN,2017-03-14 13:58:00,53.8,,65.0,29.89,10.0,WNW,11.5,,Overcast,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,31.9_-81.3
A-160456,3,2017-03-25 14:53:22,2017-03-25 20:53:22,31.957590000000003,-81.33140999999998,0.496,Richmond Hill,Bryan,GA,31324,US/Eastern,KSVN,2017-03-25 14:58:00,74.8,,51.0,30.24,10.0,SE,13.8,,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,31.9_-81.3
A-190688,4,2017-05-17 17:22:34,2017-05-17 23:22:34,31.951049,-81.313695,0.5720000000000001,Richmond Hill,Bryan,GA,31324,US/Eastern,KSVN,2017-05-17 16:58:00,82.9,,65.0,30.1,10.0,SSE,9.2,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,31.9_-81.3
A-190689,4,2017-05-17 17:22:34,2017-05-17 23:22:34,31.944223,-81.30816999999998,0.5720000000000001,Richmond Hill,Bryan,GA,31324,US/Eastern,KSVN,2017-05-17 16:58:00,82.9,,65.0,30.1,10.0,SSE,9.2,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,31.9_-81.3
A-217057,2,2017-07-10 17:39:21,2017-07-10 23:39:21,31.92637,-81.33072,0.302,Richmond Hill,Bryan,GA,31324,US/Eastern,KSVN,2017-07-10 17:29:00,78.8,,83.0,30.05,10.0,WSW,4.6,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,31.9_-81.3
A-226147,2,2021-11-17 15:38:00,2021-11-17 16:59:00,31.92216,-81.329373,4.484,Richmond Hill,Bryan,GA,31324,US/Eastern,KSVN,2021-11-17 15:56:00,75.0,75.0,60.0,30.18,10.0,ESE,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,31.9_-81.3
