ID,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,Distance(mi),City,County,State,Zipcode,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,DF_Matching
A-37832,2,2016-12-19 12:22:19,2016-12-19 18:22:19,32.89464,-83.53142,0.04,Macon,Bibb,GA,31217-1323,US/Eastern,KMCN,2016-12-19 12:08:00,44.1,40.1,93.0,30.47,2.0,North,6.9,0.01,Light Rain,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,32.8_-83.5
A-86532,4,2016-07-14 21:46:02,2016-07-15 03:46:02,32.87698,-83.55176999999998,0.557,Macon,Bibb,GA,31211-7800,US/Eastern,KMCN,2016-07-14 21:53:00,84.0,,53.0,30.01,10.0,West,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,32.8_-83.5
A-86533,4,2016-07-14 21:46:02,2016-07-15 03:46:02,32.872131,-83.559428,0.557,Macon,Jones,GA,31211,US/Eastern,KMCN,2016-07-14 21:53:00,84.0,,53.0,30.01,10.0,West,5.8,,Clear,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,32.8_-83.5
A-86747,4,2016-07-18 16:52:47,2016-07-18 22:52:47,32.80346,-83.57176,3.4810000000000003,Macon,Bibb,GA,31217,US/Eastern,KMCN,2016-07-18 16:53:00,91.0,,53.0,30.16,10.0,Calm,,0.14,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,32.8_-83.5
A-217386,4,2017-07-11 18:22:52,2017-07-12 00:22:52,32.80317,-83.57191,0.8909999999999999,Macon,Bibb,GA,31217,US/Eastern,KMCN,2017-07-11 17:53:00,87.1,,63.0,30.04,10.0,SSW,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,32.8_-83.5
A-217408,4,2017-07-11 19:38:29,2017-07-12 01:38:29,32.80317,-83.57191,0.6559999999999999,Macon,Bibb,GA,31217,US/Eastern,KMCN,2017-07-11 19:53:00,84.9,,67.0,30.06,10.0,SW,4.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,32.8_-83.5
A-291400,2,2021-11-25 13:52:00.000000,2021-11-25 15:07:00.000000,32.825635,-83.59991600000002,2.258,Macon,Macon-Bibb County,GA,31217,US/Eastern,KMCN,2021-11-25 13:53:00,66.0,66.0,50.0,29.81,10.0,SW,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,32.8_-83.5
A-539767,2,2021-08-19 07:23:00.000000000,2021-08-19 08:38:00.000000000,32.804092,-83.572214,2.192,Macon,Macon-Bibb County,GA,31217,US/Eastern,KMCN,2021-08-19 07:28:00,74.0,74.0,97.0,29.74,1.0,CALM,0.0,0.0,Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,32.8_-83.5
A-1104821,2,2021-12-15 21:18:00,2021-12-15 21:32:00,32.800136,-83.569469,0.902,Macon,Bibb,GA,31217,US/Eastern,KMCN,2021-12-15 20:53:00,60.0,60.0,69.0,29.96,10.0,E,6.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,32.8_-83.5
A-1406081,2,2021-12-15 20:55:00,2021-12-15 22:10:00,32.803151,-83.571569,1.025,Macon,Bibb,GA,31217,US/Eastern,KMCN,2021-12-15 20:53:00,60.0,60.0,69.0,29.96,10.0,E,6.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,32.8_-83.5
