ID,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,Distance(mi),City,County,State,Zipcode,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,DF_Matching
A-437131,2,2021-09-10 16:08:00.000000000,2021-09-10 17:23:00.000000000,34.014242,-85.220579,0.02,Cedartown,Polk,GA,30125,US/Eastern,KPUJ,2021-09-10 16:15:00,79.0,79.0,44.0,28.73,7.0,N,3.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,34.0_-85.2
A-603466,2,2021-09-09 15:46:09,2021-09-09 16:17:20,34.040226000000004,-85.233223,0.3429999999999999,Cedartown,Polk,GA,30125,US/Eastern,KPUJ,2021-09-09 15:55:00,79.0,79.0,39.0,28.57,10.0,NNW,12.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,34.0_-85.2
A-658466,2,2021-09-09 14:41:00,2021-09-10 01:45:00,34.043479,-85.236389,0.019,Cedartown,Polk,GA,30125,US/Eastern,KPUJ,2021-09-09 14:35:00,79.0,79.0,36.0,28.58,10.0,N,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,34.0_-85.2
A-778024,2,2021-12-29 09:43:00,2021-12-29 10:58:00,34.071704,-85.233432,0.144,Cedartown,Polk,GA,30125-4481,US/Eastern,KPUJ,2021-12-29 09:35:00,63.0,63.0,100.0,28.57,5.0,CALM,0.0,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,34.0_-85.2
A-982224,2,2021-12-29 09:42:00.000000000,2021-12-29 10:39:30.000000000,34.089556,-85.236986,1.251,Cedartown,Polk,GA,30125,US/Eastern,KPUJ,2021-12-29 09:35:00,63.0,63.0,100.0,28.57,5.0,CALM,0.0,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,34.0_-85.2
A-1027909,2,2021-09-09 14:41:00,2021-09-09 15:56:00,34.043479,-85.236389,0.019,Cedartown,Polk,GA,30125,US/Eastern,KPUJ,2021-09-09 14:35:00,79.0,79.0,36.0,28.58,10.0,N,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,34.0_-85.2
A-1232443,2,2021-09-10 16:08:00,2021-09-10 19:00:00,34.014242,-85.220579,0.022,Cedartown,Polk,GA,30125,US/Eastern,KPUJ,2021-09-10 16:15:00,79.0,79.0,44.0,28.73,7.0,N,3.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,34.0_-85.2
A-1317509,2,2021-09-09 15:25:11,2021-09-09 16:04:34,34.040226000000004,-85.233223,0.426,Cedartown,Polk,GA,30125,US/Eastern,KPUJ,2021-09-09 15:35:00,79.0,79.0,39.0,28.58,10.0,NNW,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,34.0_-85.2
A-1353919,4,2021-09-10 16:08:00,2021-09-10 17:23:00,34.014242,-85.220579,0.02,Cedartown,Polk,GA,30125,US/Eastern,KPUJ,2021-09-10 16:15:00,79.0,79.0,44.0,28.73,7.0,N,3.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,34.0_-85.2
A-1385388,2,2021-09-09 14:41:00,2021-09-09 17:45:00,34.043479,-85.236389,0.019,Cedartown,Polk,GA,30125,US/Eastern,KPUJ,2021-09-09 14:35:00,79.0,79.0,36.0,28.58,10.0,N,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,34.0_-85.2
