ID,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,Distance(mi),City,County,State,Zipcode,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,DF_Matching
A-32597,4,2016-12-03 22:05:47,2016-12-04 04:05:47,34.0641,-84.42354,0.3279999999999999,Roswell,Cobb,GA,30075,US/Eastern,KMGE,2016-12-03 21:58:00,45.7,44.4,92.0,30.2,10.0,NE,3.5,0.01,Light Rain,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,34.0_-84.4
A-32598,4,2016-12-03 22:05:47,2016-12-04 04:05:47,34.06119,-84.41901999999997,0.091,Roswell,Cobb,GA,30075,US/Eastern,KMGE,2016-12-03 21:58:00,45.7,44.4,92.0,30.2,10.0,NE,3.5,0.01,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,34.0_-84.4
A-70514,4,2016-08-09 18:40:51,2016-08-10 00:40:51,34.08782,-84.48456,0.0,Woodstock,Cherokee,GA,30188,US/Eastern,KRYY,2016-08-09 18:47:00,87.8,,58.0,29.94,10.0,ESE,11.5,,Scattered Clouds,False,False,True,True,False,False,False,False,False,False,False,True,False,Day,34.0_-84.4
A-70515,4,2016-08-09 18:40:52,2016-08-10 00:40:52,34.08763,-84.48455,0.0,Woodstock,Cherokee,GA,30188,US/Eastern,KRYY,2016-08-09 18:47:00,87.8,,58.0,29.94,10.0,ESE,11.5,,Scattered Clouds,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,34.0_-84.4
A-89183,4,2016-07-27 05:21:50,2016-07-27 11:21:50,34.00105,-84.40316999999997,0.11,Marietta,Cobb,GA,30068,US/Eastern,KMGE,2016-07-27 03:58:00,75.2,,94.0,30.01,10.0,SSW,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,34.0_-84.4
A-176109,4,2017-04-17 07:32:45,2017-04-17 13:32:45,34.087209,-84.494015,0.1889999999999999,Woodstock,Cherokee,GA,30188-4336,US/Eastern,KRYY,2017-04-17 07:47:00,62.6,,77.0,30.17,10.0,SSW,3.5,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,34.0_-84.4
A-1151146,2,2021-10-15 17:31:00,2021-10-15 20:45:00,34.061946,-84.401914,0.052,Roswell,Fulton,GA,30075-2141,US/Eastern,KMGE,2021-10-15 17:56:00,82.0,82.0,54.0,28.81,10.0,S,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,34.0_-84.4
A-2233264,1,2020-04-02 06:51:59,2020-04-02 07:56:57,34.01303,-84.49561,0.0,Marietta,Cobb,GA,30066,US/Eastern,KRYY,2020-04-02 06:50:00,37.0,37.0,93.0,28.98,10.0,CALM,0.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,34.0_-84.4
A-2660606,2,2018-04-01 01:19:33,2018-04-01 01:49:33,34.004529999999995,-84.436262,0.0139999999999999,Marietta,Cobb,GA,30062,US/Eastern,KMGE,2018-04-01 00:56:00,50.0,,62.0,30.18,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,34.0_-84.4
A-2686306,2,2018-02-05 16:32:29,2018-02-05 22:32:29,34.077379,-84.43526700000002,0.289,Woodstock,Cherokee,GA,30188,US/Eastern,KRYY,2018-02-05 16:48:00,46.9,,42.0,29.38,10.0,WNW,4.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,34.0_-84.4
A-2799322,2,2019-04-30 14:26:42,2019-04-30 14:56:18,34.08763,-84.48455,0.0,Woodstock,Cherokee,GA,30188,US/Eastern,KRYY,2019-04-30 14:48:00,85.0,85.0,43.0,29.1,10.0,S,10.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,34.0_-84.4
A-2836676,4,2019-08-05 20:27:18,2019-08-05 20:55:22,34.062675,-84.42167099999998,0.093,Roswell,Cobb,GA,30075-1640,US/Eastern,KMGE,2019-08-05 20:56:00,79.0,79.0,69.0,28.82,10.0,ESE,15.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,34.0_-84.4
A-2836678,4,2019-08-05 20:27:18,2019-08-05 20:55:22,34.06204,-84.42025,0.091,Roswell,Cobb,GA,30075-1639,US/Eastern,KMGE,2019-08-05 20:56:00,79.0,79.0,69.0,28.82,10.0,ESE,15.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,34.0_-84.4
