ID,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,Distance(mi),City,County,State,Zipcode,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,DF_Matching
A-152012,4,2017-02-24 18:46:46,2017-02-25 00:46:46,33.567891,-83.84895,0.43,Covington,Newton,GA,30016,US/Eastern,K9A1,2017-02-24 18:45:00,72.0,72.0,50.0,28.68,10.0,CALM,0.0,,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,33.5_-83.8
A-152013,4,2017-02-24 18:46:46,2017-02-25 00:46:46,33.57388,-83.850965,0.43,Covington,Newton,GA,30014,US/Eastern,K9A1,2017-02-24 18:45:00,72.0,72.0,50.0,28.68,10.0,CALM,0.0,,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,33.5_-83.8
A-204492,4,2017-06-14 10:31:03,2017-06-14 16:31:03,33.527882,-83.85207,0.545,Covington,Newton,GA,30014,US/Eastern,K9A1,2017-06-14 10:50:00,82.0,82.0,66.0,28.98,10.0,WNW,7.0,,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,33.5_-83.8
A-204496,4,2017-06-14 10:31:03,2017-06-14 16:31:03,33.53556,-83.849905,0.545,Covington,Newton,GA,30016,US/Eastern,K9A1,2017-06-14 10:50:00,82.0,82.0,66.0,28.98,10.0,WNW,7.0,,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,33.5_-83.8
A-803279,2,2021-10-10 20:33:00.000000000,2021-10-10 23:45:00.000000000,33.599348,-83.833056,0.027,Covington,Newton,GA,30014,US/Eastern,K9A1,2021-10-10 20:56:00,,,,28.88,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,33.5_-83.8
A-1169683,2,2021-10-10 20:33:00,2021-10-10 23:45:00,33.599348,-83.833056,0.027,Covington,Newton,GA,30014,US/Eastern,K9A1,2021-10-10 20:56:00,,,,28.88,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,33.5_-83.8
A-2545930,4,2019-01-28 20:57:45,2019-01-28 21:27:24,33.56064,-83.84891999999998,0.0,Covington,Newton,GA,30014-4083,US/Eastern,K9A1,2019-01-28 20:56:00,51.0,51.0,54.0,28.81,10.0,SSW,10.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,33.5_-83.8
A-2622671,3,2018-08-18 00:36:59,2018-08-18 01:06:53,33.504220000000004,-83.854,0.0,Covington,Newton,GA,30014-4066,US/Eastern,K9A1,2018-08-18 00:29:00,75.0,75.0,94.0,,10.0,SW,7.0,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,33.5_-83.8
A-2653980,4,2018-05-11 18:36:33,2018-05-12 00:36:33,33.504220000000004,-83.854,0.0,Covington,Newton,GA,30014-4066,US/Eastern,K9A1,2018-05-11 18:56:00,86.0,86.0,40.0,28.94,10.0,WSW,5.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,33.5_-83.8
A-2767491,3,2017-08-21 02:03:10,2017-08-21 08:03:10,33.567608,-83.898545,0.452,Porterdale,Newton,GA,30014-3355,US/Eastern,K9A1,2017-08-21 06:45:00,70.0,70.0,100.0,29.06,10.0,NE,3.0,,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,33.5_-83.8
