ID,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,Distance(mi),City,County,State,Zipcode,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,DF_Matching
A-39890,4,2016-12-27 13:37:55,2016-12-27 19:37:55,30.843892,-83.280227,0.107,Valdosta,Lowndes,GA,31601-4013,US/Eastern,KVLD,2016-12-27 13:53:00,72.0,,81.0,30.23,10.0,Calm,,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,30.8_-83.2
A-40010,2,2016-12-27 19:03:28,2016-12-28 01:03:28,30.84235,-83.280141,0.107,Valdosta,Lowndes,GA,31601-4011,US/Eastern,KVLD,2016-12-27 18:53:00,63.0,,93.0,30.19,8.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,30.8_-83.2
A-68392,4,2016-08-02 08:26:44,2016-08-02 14:26:44,30.841231,-83.250561,0.3989999999999999,Valdosta,Lowndes,GA,31601-0600,US/Eastern,KVLD,2016-08-02 08:53:00,77.0,,96.0,30.15,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,30.8_-83.2
A-68393,4,2016-08-02 08:26:44,2016-08-02 14:26:44,30.83902,-83.25676999999997,0.3989999999999999,Valdosta,Lowndes,GA,31601-4964,US/Eastern,KVLD,2016-08-02 08:53:00,77.0,,96.0,30.15,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,30.8_-83.2
A-139679,4,2017-02-07 08:12:03,2017-02-07 14:12:03,30.836695,-83.263448,0.237,Valdosta,Lowndes,GA,31601-4923,US/Eastern,KVLD,2017-02-07 07:53:00,55.0,,100.0,30.09,6.0,South,4.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,30.8_-83.2
A-151935,4,2017-02-24 15:25:48,2017-02-24 21:25:48,30.800068,-83.247167,0.457,Valdosta,Lowndes,GA,31601-6752,US/Eastern,KVLD,2017-02-24 15:53:00,82.0,,44.0,29.82,10.0,Variable,3.5,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,30.8_-83.2
A-157843,4,2017-03-16 11:29:23,2017-03-16 17:29:23,30.840840000000004,-83.28009,0.293,Valdosta,Lowndes,GA,31601,US/Eastern,KVLD,2017-03-16 11:53:00,46.9,,29.0,30.46,10.0,North,6.9,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,30.8_-83.2
A-157844,4,2017-03-16 11:29:23,2017-03-16 17:29:23,30.845084000000003,-83.28027,0.293,Valdosta,Lowndes,GA,31601-4013,US/Eastern,KVLD,2017-03-16 11:53:00,46.9,,29.0,30.46,10.0,North,6.9,,Clear,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,30.8_-83.2
A-555209,4,2021-09-07 07:41:00.000000000,2021-09-07 09:30:00.000000000,30.88436500000001,-83.272777,0.16,Valdosta,Lowndes,GA,31605,US/Eastern,KVAD,2021-09-07 07:56:00,73.0,73.0,94.0,29.73,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,30.8_-83.2
A-703750,2,2021-11-02 20:08:00,2021-11-02 22:15:00,30.83350900000001,-83.271777,0.034,Valdosta,Lowndes,GA,31601-5821,US/Eastern,KVLD,2021-11-02 19:53:00,61.0,61.0,81.0,29.9,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,30.8_-83.2
