ID,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,Distance(mi),City,County,State,Zipcode,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,DF_Matching
A-44728,3,2017-01-16 06:45:22,2017-01-16 12:45:22,34.099747,-84.742589,0.565,Cartersville,Bartow,GA,30121,US/Eastern,KVPC,2017-01-16 06:53:00,51.1,,89.0,30.26,10.0,East,3.5,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,34.0_-84.7
A-173667,3,2017-04-06 05:49:10,2017-04-06 11:49:10,34.095568,-84.740276,0.879,Acworth,Bartow,GA,30101,US/Eastern,KRYY,2017-04-06 06:47:00,48.2,,58.0,29.78,10.0,West,13.8,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,34.0_-84.7
A-177415,4,2017-04-21 07:43:18,2017-04-21 13:43:18,34.009293,-84.753224,0.136,Dallas,Paulding,GA,30157-7956,US/Eastern,KPUJ,2017-04-21 07:35:00,66.2,,94.0,30.06,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,34.0_-84.7
A-177421,4,2017-04-21 07:43:18,2017-04-21 13:43:18,34.010495,-84.755075,0.135,Dallas,Paulding,GA,30132-2177,US/Eastern,KPUJ,2017-04-21 07:35:00,66.2,,94.0,30.06,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,34.0_-84.7
A-1112164,2,2021-09-23 13:47:30,2021-09-23 15:09:37,34.088192,-84.709735,4.789,Acworth,Bartow,GA,30101,US/Eastern,KRYY,2021-09-23 13:50:00,68.0,68.0,45.0,28.96,10.0,NW,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,34.0_-84.7
A-1232293,2,2021-11-27 11:57:27,2021-11-27 19:41:26,34.088068,-84.71696700000003,5.198,Cartersville,Bartow,GA,30121,US/Eastern,KVPC,2021-11-27 11:55:00,46.0,44.0,40.0,29.36,10.0,VAR,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,34.0_-84.7
A-1296828,2,2021-11-03 17:11:00,2021-11-03 18:38:00,34.092,-84.72460600000002,3.16,Cartersville,Bartow,GA,30121,US/Eastern,KVPC,2021-11-03 17:15:00,52.0,52.0,76.0,29.4,9.0,VAR,5.0,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,34.0_-84.7
A-1788861,2,2020-11-21 07:12:00,2020-11-21 10:15:00,34.093461,-84.725138,1.52,Cartersville,Bartow,GA,30121,US/Eastern,KVPC,2020-11-21 06:53:00,41.0,41.0,93.0,29.62,4.0,CALM,0.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,34.0_-84.7
A-1990031,2,2020-11-03 14:17:00,2020-11-03 16:54:00,34.088192,-84.709735,4.934,Acworth,Bartow,GA,30101,US/Eastern,KRYY,2020-11-03 13:50:00,62.0,62.0,21.0,29.19,10.0,WNW,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,34.0_-84.7
A-2123857,2,2020-05-18 16:25:57,2020-05-18 16:55:57,34.04945,-84.70025,0.0,Acworth,Cobb,GA,30101,US/Eastern,KRYY,2020-05-18 16:50:00,81.0,81.0,60.0,28.68,10.0,SSW,9.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,34.0_-84.7
A-2128395,1,2020-05-20 14:04:30,2020-05-20 14:34:30,34.07744,-84.72846,0.0,Acworth,Cobb,GA,30101,US/Eastern,KRYY,2020-05-20 13:50:00,61.0,61.0,78.0,28.86,10.0,ESE,10.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,34.0_-84.7
A-2262545,4,2020-04-17 12:50:16,2020-04-17 13:35:16,34.03069,-84.74153000000003,0.0,Acworth,Paulding,GA,30101-7942,US/Eastern,KRYY,2020-04-17 12:50:00,68.0,68.0,42.0,29.11,10.0,S,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,34.0_-84.7
A-2416817,4,2019-10-14 10:35:51,2019-10-14 11:03:46,34.07744,-84.72868000000003,0.51,Acworth,Cobb,GA,30101,US/Eastern,KRYY,2019-10-14 10:50:00,62.0,62.0,65.0,29.04,10.0,VAR,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,34.0_-84.7
A-2524763,4,2019-02-18 08:14:11,2019-02-18 08:43:57,34.060340000000004,-84.72205,0.286,Acworth,Cobb,GA,30101,US/Eastern,KRYY,2019-02-18 08:20:00,44.6,40.2,81.0,30.14,10.0,NW,8.1,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,34.0_-84.7
A-2593010,4,2018-10-14 20:51:11,2018-10-14 21:20:49,34.077065000000005,-84.72831,0.293,Acworth,Cobb,GA,30101,US/Eastern,KRYY,2018-10-14 20:48:00,71.1,,68.0,29.3,10.0,East,5.8,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,34.0_-84.7
