ID,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,Distance(mi),City,County,State,Zipcode,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,DF_Matching
A-55903,2,2016-11-18 18:22:43,2016-11-19 00:22:43,34.465232,-85.268035,0.004,Summerville,Chattooga,GA,30747-6673,US/Eastern,KRMG,2016-11-18 17:53:00,70.0,,39.0,30.11,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,34.4_-85.2
A-75072,4,2016-08-25 10:53:20,2016-08-25 16:53:20,34.469023,-85.276023,0.452,Summerville,Chattooga,GA,30747,US/Eastern,KRMG,2016-08-25 10:53:00,82.0,,69.0,30.18,10.0,Calm,,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,34.4_-85.2
A-75073,4,2016-08-25 10:53:20,2016-08-25 16:53:20,34.46576,-85.26915,4.573,Summerville,Chattooga,GA,30747-6607,US/Eastern,KRMG,2016-08-25 10:53:00,82.0,,69.0,30.18,10.0,Calm,,,Partly Cloudy,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,34.4_-85.2
A-83808,4,2016-07-05 14:50:43,2016-07-05 20:50:43,34.47589,-85.29309,0.999,Summerville,Chattooga,GA,30747-6603,US/Eastern,KRMG,2016-07-05 14:53:00,79.0,,82.0,30.04,10.0,West,8.1,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,34.4_-85.2
A-188833,4,2017-05-09 21:00:29,2017-05-10 03:00:29,34.475871999999995,-85.293072,0.7190000000000001,Summerville,Chattooga,GA,30747-6603,US/Eastern,KRMG,2017-05-09 20:53:00,75.0,,57.0,29.96,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,34.4_-85.2
A-594172,2,2021-11-01 15:33:00,2021-11-01 18:45:00,34.440493,-85.24811899999997,0.0279999999999999,Summerville,Chattooga,GA,30747-6703,US/Eastern,KRMG,2021-11-01 15:53:00,71.0,71.0,44.0,29.48,10.0,VAR,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,34.4_-85.2
A-1495239,2,2021-11-01 15:33:00,2021-11-01 18:45:00,34.440493,-85.24811899999997,0.0279999999999999,Summerville,Chattooga,GA,30747-6703,US/Eastern,KRMG,2021-11-01 15:53:00,71.0,71.0,44.0,29.48,10.0,VAR,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,34.4_-85.2
A-1943713,2,2020-11-16 19:55:00,2020-11-17 00:00:00,34.469035,-85.276061,0.455,Summerville,Chattooga,GA,30747-6603,US/Eastern,KRMG,2020-11-16 19:53:00,43.0,43.0,74.0,29.57,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,34.4_-85.2
A-1980144,2,2020-11-16 19:55:00,2020-11-16 21:45:00,34.469035,-85.276061,0.455,Summerville,Chattooga,GA,30747-6603,US/Eastern,KRMG,2020-11-16 19:53:00,43.0,43.0,74.0,29.57,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,34.4_-85.2
A-2714490,4,2017-12-06 09:01:54,2017-12-06 15:01:54,34.459439,-85.25762900000002,1.242,Summerville,Chattooga,GA,30747,US/Eastern,KRMG,2017-12-06 08:53:00,39.9,33.4,53.0,30.21,10.0,North,10.4,,Clear,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,34.4_-85.2
A-2714491,4,2017-12-06 09:01:54,2017-12-06 15:01:54,34.469037,-85.276057,1.238,Summerville,Chattooga,GA,30747,US/Eastern,KRMG,2017-12-06 08:53:00,39.9,33.4,53.0,30.21,10.0,North,10.4,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,34.4_-85.2
A-2714506,2,2017-12-06 12:35:38,2017-12-06 18:35:38,34.46576,-85.26915,0.0,Summerville,Chattooga,GA,30747-6607,US/Eastern,KRMG,2017-12-06 12:53:00,43.0,38.2,47.0,30.2,10.0,North,8.1,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,34.4_-85.2
