ID,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,Distance(mi),City,County,State,Zipcode,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,DF_Matching
A-33034,3,2016-12-05 18:30:55,2016-12-06 00:30:55,34.072520000000004,-84.27009,0.5720000000000001,Alpharetta,Fulton,GA,30005,US/Eastern,KPDK,2016-12-05 18:33:00,52.0,,93.0,29.95,2.5,Calm,,0.06,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,34.0_-84.2
A-43762,4,2017-01-11 16:23:02,2017-01-11 22:23:02,34.070239,-84.297551,0.133,Alpharetta,Fulton,GA,30009-1993,US/Eastern,KPDK,2017-01-11 16:53:00,66.9,,51.0,30.22,10.0,South,5.8,,Overcast,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,34.0_-84.2
A-43763,4,2017-01-11 16:23:02,2017-01-11 22:23:02,34.068884000000004,-84.299203,0.133,Alpharetta,Fulton,GA,30009-1938,US/Eastern,KPDK,2017-01-11 16:53:00,66.9,,51.0,30.22,10.0,South,5.8,,Overcast,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,34.0_-84.2
A-48787,3,2016-10-25 03:22:52,2016-10-25 09:22:52,34.09185,-84.2584,0.647,Alpharetta,Fulton,GA,30005,US/Eastern,KPDK,2016-10-25 02:53:00,50.0,,86.0,30.2,10.0,Calm,,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,34.0_-84.2
A-57098,4,2016-11-23 09:34:48,2016-11-23 15:34:48,34.001792,-84.28863299999998,0.4029999999999999,Alpharetta,Fulton,GA,30022,US/Eastern,KPDK,2016-11-23 09:53:00,53.1,,38.0,30.32,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,34.0_-84.2
A-60196,2,2016-09-14 18:54:37,2016-09-15 00:54:37,34.06521,-84.27355,0.551,Alpharetta,Fulton,GA,30009,US/Eastern,KPDK,2016-09-14 18:53:00,89.1,,35.0,30.0,10.0,East,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,34.0_-84.2
A-61980,2,2016-09-27 16:28:00,2016-09-27 22:28:00,34.04864,-84.28663,0.011,Alpharetta,Fulton,GA,30022-4888,US/Eastern,KPDK,2016-09-27 16:53:00,77.0,,69.0,29.85,10.0,NE,8.1,0.02,Light Rain,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,34.0_-84.2
A-63285,3,2016-10-02 07:16:50,2016-10-02 13:16:50,34.0528,-84.29089,0.466,Alpharetta,Fulton,GA,30009,US/Eastern,KPDK,2016-10-02 06:53:00,55.0,,89.0,30.06,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,34.0_-84.2
A-64799,3,2016-10-07 11:00:20,2016-10-07 17:00:20,34.083859999999994,-84.26393,0.629,Alpharetta,Fulton,GA,30005,US/Eastern,KPDK,2016-10-07 10:53:00,70.0,,73.0,30.02,10.0,NNE,8.1,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,34.0_-84.2
A-71559,2,2016-08-12 18:08:25,2016-08-13 00:08:25,34.00322,-84.29219,0.0,Roswell,Fulton,GA,30076-3405,US/Eastern,KPDK,2016-08-12 17:53:00,91.9,,44.0,29.92,10.0,South,9.2,,Partly Cloudy,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,34.0_-84.2
A-72650,2,2016-08-17 08:32:04,2016-08-17 14:32:04,34.09185,-84.2584,0.647,Alpharetta,Fulton,GA,30005,US/Eastern,KPDK,2016-08-17 08:53:00,78.1,,81.0,30.17,10.0,Calm,,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,34.0_-84.2
A-75819,3,2016-08-29 05:57:48,2016-08-29 11:57:48,34.083,-84.26437,0.794,Alpharetta,Fulton,GA,30005,US/Eastern,KPDK,2016-08-29 05:53:00,73.9,,73.0,30.08,10.0,East,3.5,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,34.0_-84.2
A-82324,3,2016-06-29 06:28:21,2016-06-29 12:28:21,34.06521,-84.27355,0.551,Alpharetta,Fulton,GA,30009,US/Eastern,KPDK,2016-06-29 06:53:00,68.0,,93.0,29.96,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,34.0_-84.2
A-90288,3,2016-07-29 19:30:52,2016-07-30 01:30:52,34.05502,-84.28416999999997,0.473,Alpharetta,Fulton,GA,30009,US/Eastern,KPDK,2016-07-29 19:15:00,82.9,,63.0,30.0,10.0,NNW,9.2,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,34.0_-84.2
A-149380,3,2017-02-15 09:30:27,2017-02-15 15:30:27,34.06521,-84.27355,0.551,Alpharetta,Fulton,GA,30009,US/Eastern,KPDK,2017-02-15 09:53:00,46.9,,86.0,29.67,10.0,NW,15.0,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,34.0_-84.2
A-150295,4,2017-02-18 23:01:46,2017-02-19 05:01:46,34.064809999999994,-84.21477,0.156,Alpharetta,Fulton,GA,30005,US/Eastern,KPDK,2017-02-18 22:53:00,55.0,,80.0,29.99,10.0,Calm,,,Overcast,False,False,True,False,False,False,False,False,False,False,False,False,False,Night,34.0_-84.2
A-155005,3,2017-03-07 20:02:06,2017-03-08 02:02:06,34.083,-84.26437,0.794,Alpharetta,Fulton,GA,30005,US/Eastern,KPDK,2017-03-07 19:53:00,59.0,,93.0,30.22,3.0,SSE,4.6,0.1,Light Rain,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,34.0_-84.2
A-158968,2,2017-03-20 17:54:12,2017-03-20 23:54:12,34.083,-84.26437,0.794,Alpharetta,Fulton,GA,30005,US/Eastern,KPDK,2017-03-20 17:53:00,75.9,,32.0,30.07,10.0,West,8.1,,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,34.0_-84.2
A-161177,3,2017-03-28 17:26:08,2017-03-28 23:26:08,34.06521,-84.27355,0.551,Alpharetta,Fulton,GA,30009,US/Eastern,KPDK,2017-03-28 17:53:00,78.1,,46.0,29.91,10.0,WNW,9.2,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,34.0_-84.2
A-179896,3,2017-05-01 22:02:24,2017-05-02 04:02:24,34.05502,-84.28416999999997,0.473,Alpharetta,Fulton,GA,30009,US/Eastern,KPDK,2017-05-01 21:53:00,66.9,,33.0,29.86,10.0,West,9.2,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,34.0_-84.2
A-191022,2,2017-05-18 16:27:58,2017-05-18 22:27:58,34.083,-84.26437,0.794,Alpharetta,Fulton,GA,30005,US/Eastern,KPDK,2017-05-18 16:53:00,86.0,,46.0,30.0,10.0,SSE,8.1,,Scattered Clouds,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,34.0_-84.2
A-192684,2,2017-05-24 17:58:24,2017-05-24 23:58:24,34.072520000000004,-84.27009,0.5720000000000001,Alpharetta,Fulton,GA,30005,US/Eastern,KPDK,2017-05-24 17:53:00,75.0,,44.0,29.45,10.0,West,15.0,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,34.0_-84.2
A-230603,2,2021-12-29 08:16:00.000000000,2021-12-29 09:37:00.000000000,34.093183,-84.256328,2.073,Alpharetta,Fulton,GA,30005,US/Eastern,KPDK,2021-12-29 08:14:00,66.0,66.0,93.0,28.87,4.0,SSW,9.0,0.02,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,34.0_-84.2
A-239028,2,2021-09-20 14:21:00.000000000,2021-09-20 15:11:04.000000000,34.054449,-84.285995,1.355,Alpharetta,Fulton,GA,30009,US/Eastern,KPDK,2021-09-20 14:39:00,70.0,70.0,97.0,29.01,4.0,VAR,6.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,34.0_-84.2
A-267409,2,2021-10-24 09:11:00,2021-10-24 11:15:00,34.080403000000004,-84.265745,0.237,Alpharetta,Fulton,GA,30005,US/Eastern,KPDK,2021-10-24 08:53:00,54.0,54.0,93.0,29.07,7.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,34.0_-84.2
