ID,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,Distance(mi),City,County,State,Zipcode,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,DF_Matching
A-50316,2,2016-10-31 17:56:05,2016-10-31 23:56:05,33.473985,-85.111082,0.1119999999999999,Roopville,Carroll,GA,30170-2153,US/Eastern,KCTJ,2016-10-31 17:55:00,81.3,,40.0,30.11,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,33.4_-85.1
A-60216,4,2016-09-14 20:02:08,2016-09-15 02:02:08,33.440684999999995,-85.13079599999998,1.3769999999999998,Roopville,Carroll,GA,30170-2507,US/Eastern,KCTJ,2016-09-14 19:55:00,79.7,,60.0,30.1,10.0,Calm,,,Clear,False,False,False,True,False,False,False,False,False,True,False,False,False,Night,33.4_-85.1
A-151650,4,2017-02-23 18:46:45,2017-02-24 00:46:45,33.423109000000004,-85.132694,0.535,Roopville,Heard,GA,30170,US/Eastern,KCTJ,2017-02-23 18:55:00,68.4,,67.0,29.87,10.0,Calm,,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,33.4_-85.1
A-1776891,2,2020-12-02 07:45:00,2020-12-02 11:45:00,33.460159999999995,-85.128668,0.008,Roopville,Carroll,GA,30170,US/Eastern,KCTJ,2020-12-02 07:55:00,30.0,20.0,69.0,28.93,10.0,NNW,13.0,0.0,Fair,False,False,False,True,False,False,False,False,False,False,False,False,False,Day,33.4_-85.1
A-2481893,4,2019-09-04 00:17:29,2019-09-04 00:45:59,33.460041,-85.120571,0.415,Roopville,Carroll,GA,30170-2207,US/Eastern,KCTJ,2019-09-04 00:15:00,72.0,72.0,73.0,28.67,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,33.4_-85.1
A-2481894,4,2019-09-04 00:17:29,2019-09-04 00:45:59,33.46006,-85.127763,0.415,Roopville,Carroll,GA,30170-2201,US/Eastern,KCTJ,2019-09-04 00:15:00,72.0,72.0,73.0,28.67,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,33.4_-85.1
A-2503721,2,2019-03-14 07:54:52,2019-03-14 08:24:27,33.41087,-85.12133,0.0,Franklin,Heard,GA,30217-3812,US/Eastern,KLGC,2019-03-14 07:55:00,62.6,,87.0,30.1,10.0,SSE,8.1,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,33.4_-85.1
A-2700961,4,2018-01-09 17:50:31,2018-01-09 23:50:31,33.458621,-85.12420999999998,1.216,Roopville,Carroll,GA,30170-2401,US/Eastern,KCTJ,2018-01-09 17:55:00,54.9,,86.0,30.22,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,33.4_-85.1
A-2714529,4,2017-12-06 17:29:40,2017-12-06 23:29:40,33.45861,-85.12399,0.12,Roopville,Carroll,GA,30170-2405,US/Eastern,KCTJ,2017-12-06 17:35:00,38.5,33.4,69.0,30.18,10.0,NW,6.9,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,33.4_-85.1
A-2836647,4,2019-08-05 06:06:56,2019-08-05 06:35:27,33.464031,-85.158529,1.423,Roopville,Carroll,GA,30170-2328,US/Eastern,KCTJ,2019-08-05 06:15:00,68.0,68.0,100.0,28.62,10.0,NNW,3.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,33.4_-85.1
A-2836648,4,2019-08-05 06:06:56,2019-08-05 06:35:27,33.465238,-85.183171,1.423,Bowdon,Carroll,GA,30108-3393,US/Eastern,KCTJ,2019-08-05 06:15:00,68.0,68.0,100.0,28.62,10.0,NNW,3.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,33.4_-85.1
