ID,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,Distance(mi),City,County,State,Zipcode,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,DF_Matching
A-37911,2,2016-12-19 15:52:57,2016-12-19 21:52:57,31.45918,-83.53008100000002,1.643,Tifton,Tift,GA,31793,US/Eastern,KTMA,2016-12-19 15:55:00,48.6,,100.0,30.39,10.0,NNE,8.1,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,31.4_-83.5
A-40075,3,2016-12-28 07:51:26,2016-12-28 13:51:26,31.412640000000003,-83.50399,0.518,Tifton,Tift,GA,31794,US/Eastern,KTMA,2016-12-28 07:55:00,61.2,,100.0,30.17,0.2,WSW,3.5,,Fog,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,31.4_-83.5
A-40519,4,2016-12-29 15:25:28,2016-12-29 21:25:28,31.43785,-83.56472,0.032,Tifton,Tift,GA,31793-6731,US/Eastern,KTMA,2016-12-29 15:35:00,64.6,,41.0,29.98,10.0,NW,13.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,31.4_-83.5
A-42647,4,2017-01-08 20:53:26,2017-01-09 02:53:26,31.465718,-83.529752,0.188,Tifton,Tift,GA,31793,US/Eastern,KTMA,2017-01-08 20:55:00,29.7,,82.0,30.64,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,31.4_-83.5
A-43872,3,2017-01-11 19:41:08,2017-01-12 01:41:08,31.48257000000001,-83.51668000000002,0.616,Tifton,Tift,GA,31794,US/Eastern,KTMA,2017-01-11 19:35:00,59.0,,80.0,30.3,10.0,SW,5.8,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,31.4_-83.5
A-66353,4,2016-10-13 22:57:47,2016-10-14 04:57:47,31.459190000000003,-83.53008,0.493,Tifton,Tift,GA,31793,US/Eastern,KTMA,2016-10-13 22:55:00,62.2,,89.0,30.14,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,31.4_-83.5
A-69238,2,2016-08-05 06:50:44,2016-08-05 12:50:44,31.42845,-83.51456,0.534,Tifton,Tift,GA,31794,US/Eastern,KTMA,2016-08-05 06:55:00,74.3,,100.0,30.0,1.2,Calm,,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,31.4_-83.5
A-70115,3,2016-08-08 17:50:12,2016-08-08 23:50:12,31.4335,-83.51978000000003,0.471,Tifton,Tift,GA,31794,US/Eastern,KTMA,2016-08-08 17:55:00,78.3,,99.0,29.84,3.0,West,4.6,,Heavy Rain,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,31.4_-83.5
A-70401,3,2016-08-09 13:58:51,2016-08-09 19:58:51,31.431354,-83.517306,0.001,Tifton,Tift,GA,31794,US/Eastern,KTMA,2016-08-09 13:55:00,80.6,,94.0,29.97,7.0,SE,13.8,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,31.4_-83.5
A-78382,3,2016-09-07 01:01:05,2016-09-07 07:01:05,31.47537,-83.52275,0.228,Tifton,Tift,GA,31793,US/Eastern,KTMA,2016-09-07 00:55:00,68.0,,100.0,30.19,10.0,Calm,,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,31.4_-83.5
